,fst:drc-ghana,fst:drc-tanzania,fst:drc-cambodia,fst:ghana-tanzania,fst:ghana-cambodia,fst:tanzania-cambodia
Pf3D7_10_v3:1298327-1299141,-0.002398392533939388,,,,,
Pf3D7_10_v3:1299794-1302409,0.01368654422133525,0.00010476368743406902,0.2601889461709902,0.007031636602383725,0.35176948407269865,0.28790165734410983
Pf3D7_10_v3:1302594-1304881,,,,,,
Pf3D7_10_v3:1306241-1307532,,,,,0.0012258957268421202,
Pf3D7_10_v3:1308873-1309925,0.010252775114993827,0.0045386544846322254,0.002746182675155033,0.03160605040878697,0.0007440945708209428,0.03101491711588934
Pf3D7_10_v3:1310421-1312082,0.01865290493618968,0.009106284376440864,,-0.001112424224579733,,
Pf3D7_10_v3:1313255-1314721,-0.0013363198153159208,-0.0035438668943067807,,-0.0015281245107679612,,
Pf3D7_10_v3:1315718-1320949,0.012288719395278182,0.007774099376699746,0.04688121941595394,-0.0012713696657782707,0.04362958056298713,0.03656036020553321
Pf3D7_10_v3:1321694-1323379,-0.0005723898960784986,-0.00228087370927062,,-0.00022330374781203766,,
Pf3D7_10_v3:1324132-1328436,0.062215374010350495,0.007340920976552945,0.2926974759676457,0.04369166349816387,0.16810091300940896,0.2528509956189883
Pf3D7_10_v3:1335222-1336289,0.027347167488557856,0.02232300919280069,0.16204510654642212,0.020948133904533,0.07954373755668048,0.23042395356647427
Pf3D7_10_v3:1338124-1338818,,,,,,
Pf3D7_10_v3:1339762-1340628,0.012335764833614735,0.002901552430438998,,0.008099456568163802,,
Pf3D7_10_v3:1341646-1343775,-0.0007530750623623973,-0.00013721078850449626,,0.0033624397283235257,,
Pf3D7_10_v3:1344150-1346897,-0.0009425387210938264,-0.003012608767023247,,-0.0019467880003565831,,
Pf3D7_10_v3:1348433-1350280,0.0016021342389406447,0.0006037842741422176,,-0.0025134009304498125,,
Pf3D7_10_v3:1351197-1353284,0.0031388924959194478,0.001963843186918549,0.006245861522701387,0.008758213006682926,,
Pf3D7_10_v3:1354454-1355571,-0.0011240259951726757,,,-0.0009425860202874676,,
Pf3D7_10_v3:1359318-1361309,-0.0022776408876641003,0.0068107107734928065,-0.0006585555791482299,0.005091137284685,0.0015260267070868001,0.021705940867233316
Pf3D7_10_v3:1362149-1363069,,,,,,0.018052364830824508
Pf3D7_10_v3:1363474-1364118,-0.00036098516880519056,,,,,
Pf3D7_10_v3:1365099-1366691,0.007398938749985675,0.002066061100980301,0.017932915740553616,-0.001375607898707542,0.05650705890229108,0.04244603941914369
Pf3D7_10_v3:1367294-1369189,-0.0019881794476277917,-0.0018789547948945193,0.0017897026811265902,-0.001755662843511525,0.004912448966651766,0.009386067015032688
Pf3D7_10_v3:1370731-1376131,0.0018146645627293413,0.0047942639022349924,0.01550945349779066,0.0031048202819536513,0.013156465082078744,0.011582540509313146
Pf3D7_10_v3:1376827-1377759,-0.0006440695224559806,0.013654245501957755,,0.004110057061332064,,
Pf3D7_10_v3:1378759-1379295,,,,,,
Pf3D7_10_v3:1380028-1382249,0.0024693755822706716,0.00035303762523529675,0.18632452476093175,0.001801451529402728,0.15122624269865126,0.18581244890109352
Pf3D7_10_v3:1383450-1386119,0.010858067795527723,0.0024849995599393556,0.26967190332593316,0.005394123491061265,0.22538512961143065,0.25231903220590973
Pf3D7_10_v3:1386649-1389630,0.001844010250294314,0.0034022870518554036,0.050205926370154,0.007054827048997783,0.05556029017856701,0.04533108440064182
Pf3D7_10_v3:1391445-1393130,0.0034300259635199177,0.0014174593388253584,0.04769255254940081,0.002212756267487718,0.068169354863055,0.06572822309182606
Pf3D7_10_v3:1394839-1396596,-0.0006496794172898272,-0.0008826231194886697,0.010034910223518857,0.023564247821893102,0.012886541539358283,0.02341087145984847
Pf3D7_10_v3:1399195-1402896,0.004661333385260929,0.005008744000006673,0.032251197224483434,0.007215353447958796,0.02158697907985185,0.013385342284324682
Pf3D7_10_v3:1404195-1405259,0.00670572204279929,0.005885620795140573,0.00523777424386247,-0.0011177687824877925,-0.003941337590064081,-0.005034580933141219
Pf3D7_10_v3:1407276-1408391,0.017328412536845923,0.009220487426735749,0.048687193940621556,0.03093086106189384,0.04996348506756313,0.09832642343523573
Pf3D7_10_v3:1409281-1410555,0.0017297322953210318,-0.003473819697016146,,0.001390064556784308,,
Pf3D7_10_v3:1413200-1415293,0.00683381381004854,0.0033962254347014993,0.05399240214876744,0.004501588662504973,0.08165385865312934,0.06958925338445293
Pf3D7_10_v3:1420533-1422671,0.0008354476269835657,-0.00014547959777003,,-0.0022746632826116113,,
Pf3D7_10_v3:1423983-1425683,0.009886563062059506,0.0022729139578580772,,-0.0009627825358162462,,
Pf3D7_10_v3:1427127-1428344,0.024898751985142527,0.00855878793550125,0.08506975758748483,0.030029437972256302,0.11384281667623837,0.03163659420833353
Pf3D7_10_v3:1436316-1439804,0.003233148742396626,0.001987411893165986,0.045853064396375466,0.011656646093532043,0.07369861266479567,0.047126217717327494
Pf3D7_10_v3:1441901-1443568,-0.00036856550350344874,0.002825984911630452,,0.010233080909059548,,
Pf3D7_10_v3:1444441-1445529,,,,,,
Pf3D7_10_v3:1445916-1447495,-0.0013749635047532207,0.002442148669952819,,-0.00029388824865857037,,
Pf3D7_10_v3:1448692-1451646,0.004992298202628834,0.008583158080229684,0.04383354158656404,0.002927479529903692,0.05826486846961001,0.07172782197896957
Pf3D7_10_v3:1452599-1458006,-1.9083119069405567e-05,-0.001573751237517279,,-0.0003148299774966828,0.11494239923455005,0.08131383194244575
Pf3D7_10_v3:1462351-1469555,0.002150891645832159,9.198620265379003e-05,0.003953344951842111,0.003887941057780915,0.007001493792913558,0.0013465248245089097
Pf3D7_10_v3:1469990-1472227,0.0021997144415234634,0.003205878051582376,0.10015294539013654,0.0019178722852815821,0.07252349103962061,0.0573217527451356
Pf3D7_10_v3:1473514-1476860,-0.0021867455627295005,0.009998661270120855,-0.0017271727791992374,0.010491859971064924,-0.0021334774873219735,0.003373658697123538
Pf3D7_10_v3:1477940-1478845,,-0.003462480792501611,,,,
Pf3D7_10_v3:1481763-1485353,0.0015885311266146806,-0.0005690904018959078,,0.003124431612428072,,0.0051115534537660426
Pf3D7_10_v3:1487959-1490088,0.0036705786966660264,-8.93834447207458e-05,-0.003222151661230254,-0.0010086802095172853,0.001289647902480214,
Pf3D7_10_v3:1491414-1494378,0.0014575730912096071,-0.003481437198138759,-0.005153670972812893,0.0027572310319089834,0.0013311501616298648,-0.00520112898605514
Pf3D7_10_v3:1495973-1496658,,,,,,
Pf3D7_10_v3:1497096-1502155,-0.0012788905838856167,-0.00020984141081527427,-0.0030558570593639672,0.00147959764223991,-0.002361631157284245,5.9652164421591106e-05
Pf3D7_10_v3:1502955-1504322,-0.001962911992159603,0.00021474096894407617,,-0.0012932598028159736,0.10443468270893862,0.0997145176920457
Pf3D7_10_v3:1505835-1506896,,,,,,
Pf3D7_10_v3:1507582-1510524,0.022154679743703724,-0.0006693140810542618,0.1220777417214431,0.008307283935312083,0.21106862301093085,0.15752862057867223
Pf3D7_10_v3:1511342-1511835,,,,,,
Pf3D7_10_v3:1512190-1514416,0.013166268289076707,0.009218729726895983,0.09654320077915322,-0.001876107148692682,0.04154855192341316,0.038566830376012544
Pf3D7_10_v3:1519021-1547825,0.022246928356425485,0.006326477748052922,0.01565538683810017,0.009760294300794451,0.034597751605812875,0.004151255067605909
Pf3D7_10_v3:1548455-1549731,0.012531232094301714,0.00701535515832744,0.011849311726555477,0.018970342687870165,-0.002476211892615525,-0.0052730907248800685
Pf3D7_10_v3:1551497-1553172,0.0644301114547678,0.03187788168052769,0.3416529218211534,0.06544624518925345,0.48731102160173984,0.27488054480160123
Pf3D7_10_v3:1554529-1555702,0.015337086143644206,0.09668108298908422,,0.06095022653542716,,
Pf3D7_10_v3:1557816-1560696,0.006096710748332384,0.007986292516064948,,-0.00041337932116769613,,0.017123138132427485
Pf3D7_10_v3:1562809-1563888,-0.0014096440524004336,0.0026019298732667673,0.056702643324716966,0.00882291936270928,0.06760831876945791,0.030063953563792625
Pf3D7_10_v3:1568709-1571815,0.20036702113133986,0.00182977936386756,0.13945352921521442,0.16473874366414737,0.15016068350430628,0.11353201674156622
Pf3D7_10_v3:1591578-1592367,,,,,,
Pf3D7_10_v3:1596487-1597605,,,,,,
Pf3D7_10_v3:1615804-1617070,,,,,,
Pf3D7_10_v3:1625772-1626824,,,,,,
Pf3D7_10_v3:1639171-1640518,,,,,,
Pf3D7_10_v3:1642401-1649948,,,,,,
Pf3D7_11_v3:24160-31598,,,,,,
Pf3D7_11_v3:32666-42386,,,,,,
Pf3D7_11_v3:59550-60328,,,,,,
Pf3D7_11_v3:66686-67965,,,,,,
Pf3D7_11_v3:80306-81424,,,,,,
Pf3D7_11_v3:85629-86418,,,,,,
Pf3D7_11_v3:87041-87889,,,,,,
Pf3D7_11_v3:110027-111429,-0.00041375332418427637,-0.0016625382824583823,0.08753512802025896,-0.0018441168813980889,0.064635475023801,0.07117589362870322
Pf3D7_11_v3:114591-116573,0.002835895396194536,-0.00014465795514277137,0.1529769954635706,-0.0018600179162401895,0.11180595117411687,0.1329238572678856
Pf3D7_11_v3:119412-121506,0.0017849954588103636,0.007744554487482458,0.5024720520559214,0.01142016960458957,0.4718418624025053,0.3981822292823007
Pf3D7_11_v3:123818-124736,0.07479090907541856,0.0055659566775899515,0.018858282651458183,0.03894087129215936,0.19520220059248838,0.04712961076788875
Pf3D7_11_v3:128789-129064,0.0023732954387062507,0.00793713021121755,,-0.0008782485036959594,0.014185814185814154,
Pf3D7_11_v3:131703-131987,0.007409560645167201,-0.0022397781607604345,-0.002203346283507677,0.021042294491062843,-0.004157177824804839,0.006799265091518416
Pf3D7_11_v3:136661-137442,0.0009262008346076157,,,-0.000944551719667789,,
Pf3D7_11_v3:138646-139034,0.06695028873234675,0.02966791923861386,0.05525556650701897,0.021118630295866865,0.0936787054812983,0.02158708308625527
Pf3D7_11_v3:140048-140801,,,,,,
Pf3D7_11_v3:146427-150815,-0.0005865903579231566,-0.0023595725159130123,-0.0032548489748303972,0.0024163422372768233,-0.003404995962015015,-0.0038748519794094753
Pf3D7_11_v3:151196-154519,0.006087138384124863,-0.001079382502856,0.0756104329753947,0.003958925776980775,0.11673663756076455,0.09246510968760364
Pf3D7_11_v3:156614-158113,-0.0009786695735885874,,,,,
Pf3D7_11_v3:160115-160852,-0.002339742665902964,0.01100178040612703,,0.010015055207321363,,
Pf3D7_11_v3:163985-174100,-0.000915197481128312,-0.0019384756554922807,0.057997045566351074,-0.0013186712328790294,0.0012258957268421202,-0.003877969160861164
Pf3D7_11_v3:175248-175433,0.006371353335809785,0.004719011587132414,,-0.002610480414869969,,
Pf3D7_11_v3:175608-177778,-0.0010785074456850948,-0.0008189469467254131,,0.00042032014829597675,,
Pf3D7_11_v3:179461-181128,,,,-0.0009613575219374128,,
Pf3D7_11_v3:182383-187223,0.004048397968129336,-0.0016669971349663499,-0.004031863285221773,0.0024865680019215504,0.006674251919121729,-0.004905351066933425
Pf3D7_11_v3:190800-194358,-0.001671128733043571,-0.00044726004948574915,0.820707282141434,0.0012360010828871744,0.8220891302871567,0.7944535141960505
Pf3D7_11_v3:196767-198355,,,,-0.002135306920463718,,
Pf3D7_11_v3:199103-201037,-0.00024198327216254728,-0.003076457953406285,-0.005076969692094555,0.0004375758219062577,-0.004114686100628484,-0.002721477495773781
Pf3D7_11_v3:202330-204261,0.0006710669143323974,-0.0030009055865246994,,0.0005578251251055292,,0.012505983161461617
Pf3D7_11_v3:204593-205794,,,,,,
Pf3D7_11_v3:207440-209732,0.0030945689405373657,-0.002041896851764964,,-0.0013381286270372327,,
Pf3D7_11_v3:214825-219687,0.012512222716343627,0.0013407921997773823,,0.023711262749842414,,
Pf3D7_11_v3:221818-222129,,,,,,
Pf3D7_11_v3:226065-226418,,,,,,
Pf3D7_11_v3:228159-231014,-0.0022671398801033535,0.0007845527007978378,0.09279073397755824,0.0015333278047039468,0.09350901696496823,0.06132097980181877
Pf3D7_11_v3:231847-234238,0.00044547378066797704,-0.0024180220135352993,0.16453253471609605,,,0.14523996165828704
Pf3D7_11_v3:235597-237097,0.0027725916197329863,-0.0018119381830389053,,0.0110784131022628,,
Pf3D7_11_v3:239687-240613,,,,,,
Pf3D7_11_v3:241184-243517,0.004084841585727503,0.042307666932502715,0.8892598478285265,0.07655387219018778,0.9480736507836707,0.7475950404968885
Pf3D7_11_v3:247451-248971,-0.0005745051045294163,,,-0.0009682217614004826,0.013418581264916319,0.0051115534537660426
Pf3D7_11_v3:250918-252872,0.015215194503554625,,,,,
Pf3D7_11_v3:254523-254921,0.01936638862212577,0.004078411742375526,,0.04475004499310043,,
Pf3D7_11_v3:255714-257141,0.0014056179746133055,0.011014583484760192,,0.01628903074577362,,
Pf3D7_11_v3:258779-259981,,,,0.0014870041211027358,,
Pf3D7_11_v3:260867-263331,-0.0011155225691750396,0.008431111166386335,0.015120906029996843,0.007695583406118846,,0.046731023808429764
Pf3D7_11_v3:263604-266570,-0.0014320931281821654,-0.0009593884359493229,0.12233255305420067,-0.0017625445071437916,0.12344438826355746,0.1285510915215303
Pf3D7_11_v3:267547-267897,,,,-0.0009529405273972048,,
Pf3D7_11_v3:268244-274552,0.0045034915763053325,-0.0004678066528153281,-0.0003860299200840276,0.01359636194618895,-0.004142939642289086,-0.002926872663648064
Pf3D7_11_v3:275726-279667,0.0059216333628256575,0.0033218296954219506,,0.005818803047578134,,
Pf3D7_11_v3:279920-282994,0.00485796258600885,0.0008915433092350699,,0.0016287330053328917,,0.12209321520427396
Pf3D7_11_v3:283869-289224,-7.539830695650469e-05,-0.00036521707644007534,0.4216897178186075,0.002278171703350415,0.4340363490401982,0.41314661243240125
Pf3D7_11_v3:289667-290286,,,,-0.0009297969374153564,,
Pf3D7_11_v3:291680-292502,,,,,,
Pf3D7_11_v3:294151-296979,,-0.00125222450023057,,,,
Pf3D7_11_v3:297823-300734,0.005237958509606662,0.0020198366818336587,,0.001869686861373681,0.06676980203356038,
Pf3D7_11_v3:301283-311287,0.06990127542771443,0.02210196211645561,0.3855499204261174,0.1138486505692148,0.5234083747841772,0.6016698572445988
Pf3D7_11_v3:317819-318871,0.041991124786293264,-0.003335194008821395,0.35199872928639814,0.037154032287673,0.5080521168338229,0.36047601217272984
Pf3D7_11_v3:320128-321205,,,,0.0017043306043168483,,
Pf3D7_11_v3:321886-325323,3.3780794311405223e-06,0.0027043255062321222,,0.009665236705681403,,0.0064631018459043905
Pf3D7_11_v3:326881-328812,0.003918808555109582,,,-0.002433412364780787,,0.03201266532103077
Pf3D7_11_v3:329867-335601,-0.00019438896958570183,0.0015091531473640284,0.20302890447653568,-0.0005035446012980673,0.23734545114177547,0.22891618239958006
Pf3D7_11_v3:343913-349351,0.004744311917615147,-0.001699748375774448,,-0.0006084302405008811,,
Pf3D7_11_v3:352556-354262,0.051168490584068145,0.11703421252679468,-0.0032548489748303972,0.2535639691166218,,0.0023249517584175193
Pf3D7_11_v3:356083-360434,0.005668959825972279,-0.0009396549938817184,,0.00013205719809147973,,-0.005059332329721886
Pf3D7_11_v3:361408-361902,-0.00198578098868528,0.02415454489267369,-0.0007675946596734848,0.019999175108011216,-0.001892279685054463,0.006138812770973037
Pf3D7_11_v3:362421-362887,,,,,,
Pf3D7_11_v3:365093-366100,0.0020034480033028854,-0.002459369108879165,,-0.0015933479603609572,,
Pf3D7_11_v3:367316-368823,0.009760834890270704,-0.0020371521497030455,0.11052255752900325,0.004969672466837562,,0.09189342544021253
Pf3D7_11_v3:369675-370706,-0.001159280600928542,-0.0031568551841743113,,,,
Pf3D7_11_v3:373238-374860,-0.00047483579548059226,-0.001746637166813399,,0.005559896838698038,,
Pf3D7_11_v3:377740-378396,,-0.00347711293164676,,,,
Pf3D7_11_v3:379247-380638,0.0005736998980929533,-0.0034698081948525217,0.01844327043972119,0.0002055747368993454,0.02686203362437087,
Pf3D7_11_v3:382569-387150,0.002048479849987415,0.030042874983383927,0.8992206004645428,0.0336535213321603,0.9351166180076728,0.8682900374244236
Pf3D7_11_v3:387748-389620,0.0009108013153943373,0.0003557445743948918,,-0.0009765893045010057,,
Pf3D7_11_v3:390644-393331,-0.001821876236130678,0.010955727939372746,0.5390703393002433,0.008526690435372101,0.52624350598573,0.4458230430647355
Pf3D7_11_v3:397124-397775,,,,-0.0007521001212824596,0.560279266191028,0.5412059560666372
Pf3D7_11_v3:398659-399226,,,,,,
Pf3D7_11_v3:400686-403238,0.006915802592391573,0.006556026119917511,0.006315546990940624,0.023286994119701615,,
Pf3D7_11_v3:405495-409717,0.008635692755456158,0.0013324746565207962,0.04786552804617195,0.017297239269259322,0.07826251504953949,0.05378632618724917
Pf3D7_11_v3:410202-411355,0.022540904463779272,0.004846128575744897,0.4391916706839614,0.0025617595952255523,0.5601433838533645,0.5076731245968094
Pf3D7_11_v3:414797-419556,0.004975752891913384,0.004164730059405239,,0.01579589125967379,,
Pf3D7_11_v3:422057-425418,-0.0008755250516068728,0.007123616518251347,,0.002219632680122948,,
Pf3D7_11_v3:425904-426864,,,,-0.002452515492943078,,
Pf3D7_11_v3:428362-430047,0.009902590155126886,-0.0026925758315071353,,0.004868257296897348,,
Pf3D7_11_v3:430157-431476,,,,-0.0010946677911220172,,
Pf3D7_11_v3:431906-433645,0.004316927816750347,-0.0024201639348457953,0.8558763337755003,0.011125457438167894,0.8087892626765867,0.8727065390925526
Pf3D7_11_v3:434802-436541,0.01776802896537264,0.0032308923906729753,0.07478244532002264,0.0008908536839914214,0.041818485287640254,0.04800030083425462
Pf3D7_11_v3:437171-438220,,,,,,
Pf3D7_11_v3:439698-441680,0.005782695451171367,0.006243002280701562,-0.005015829721344343,0.005045124294834535,0.023920992907520682,0.01900586297268146
Pf3D7_11_v3:442959-443828,0.0014363663498402853,0.007691380185822621,,-0.00032831191662797065,,
Pf3D7_11_v3:445233-445799,,,,,,
Pf3D7_11_v3:446020-446559,,,,-0.0009490438992802438,,
Pf3D7_11_v3:448912-451698,0.010952084232909831,0.0041215076175154745,0.5391315352471383,-0.001042403727753969,0.4510781546841485,0.45210262245249144
Pf3D7_11_v3:452459-454861,0.005873567728052394,-0.003519149689092976,0.36778633267437666,0.0073608766365110285,0.4388607564376203,0.41184931131065505
Pf3D7_11_v3:455669-456994,0.015748700522759104,-0.0030079289470016555,,0.02154795934945758,,
Pf3D7_11_v3:457936-459197,0.0013973587457580896,0.04029790050224896,,0.041173810214743034,,
Pf3D7_11_v3:459776-460620,,,,,,
Pf3D7_11_v3:462290-469672,0.0038092876721690285,0.013752184090752805,0.022243763391201495,0.026624487128332923,0.001189811304663578,0.0067198128075803805
Pf3D7_11_v3:470541-471608,,,,,,
Pf3D7_11_v3:471946-474674,0.006095665180543157,-0.001743504924871691,-0.0033293832744514637,0.008667422847353187,0.0012258957268421202,
Pf3D7_11_v3:475880-476455,0.008246771353107751,0.029581343485214087,0.003331526317530929,0.004098745490857751,-0.003927279063327313,0.0036873881868742507
Pf3D7_11_v3:477484-478320,0.003422420498816791,-0.0006599751238259718,0.014299497060281918,0.0029529498191647797,0.00730633743858996,0.022040424142787046
Pf3D7_11_v3:478823-480946,0.0030986724248054983,0.005464471093470469,0.37450698436759267,0.0043141922198873415,0.36933023828990275,0.30370154834352603
Pf3D7_11_v3:481851-485831,0.0034446978806020687,0.019618696221534275,,0.01938661104747667,,
Pf3D7_11_v3:486329-487666,-0.0014839839145083015,0.017571935297201954,,0.018430002978476415,,
Pf3D7_11_v3:487822-490154,0.00021590238531691904,-0.0013834295413567837,,-0.0025724333324508575,,
Pf3D7_11_v3:492091-510738,0.010198442857798348,0.01911869413805932,0.4875322284503376,0.01994678606464775,0.48390909624079864,0.49394580898209794
Pf3D7_11_v3:511105-511761,,,,,,
Pf3D7_11_v3:517311-517985,-0.0023913177391085517,-0.00353503430094448,0.7037461467213533,-0.002549470164585592,0.7055736723238741,0.702737526658592
Pf3D7_11_v3:519189-520220,-0.002361598143201035,-0.00046847416373823795,,0.0012327626429609682,,
Pf3D7_11_v3:521122-522824,0.0013817474544463447,0.011719544326582475,0.0343377963226422,0.0016408738070467321,0.015312499485655093,0.0005743298218926357
Pf3D7_11_v3:524492-526588,0.0011868421244727479,0.02325045651930635,0.166482125600405,0.047923373665916605,0.2052274510351395,0.08018432716507412
