,tajimas_d_all
Pf3D7_14_v3:1660095-1662296,-1.2587895376603988
Pf3D7_14_v3:1665463-1667543,-1.2330680934595106
Pf3D7_14_v3:1668591-1669963,
Pf3D7_14_v3:1669980-1671650,-0.12469359765182547
Pf3D7_14_v3:1681791-1689157,-1.453728557084851
Pf3D7_14_v3:1690993-1692513,
Pf3D7_14_v3:1693137-1695192,-0.7273367095993062
Pf3D7_14_v3:1696304-1698013,-1.1261937863782499
Pf3D7_14_v3:1702609-1703809,
Pf3D7_14_v3:1704594-1704797,
Pf3D7_14_v3:1708528-1711530,-1.5882325258709893
Pf3D7_14_v3:1712626-1714065,
Pf3D7_14_v3:1717171-1723512,-0.9033045103380415
Pf3D7_14_v3:1724402-1727413,-1.2055885394895662
Pf3D7_14_v3:1730087-1740916,-1.7079801235462426
Pf3D7_14_v3:1742113-1749790,-1.6884132443574655
Pf3D7_14_v3:1750209-1751417,
Pf3D7_14_v3:1753510-1763664,-1.4275588858045902
Pf3D7_14_v3:1764316-1768122,-1.099237715805353
Pf3D7_14_v3:1769626-1771350,
Pf3D7_14_v3:1776010-1776662,
Pf3D7_14_v3:1776958-1779606,-0.6445838619943626
Pf3D7_14_v3:1780992-1783580,
Pf3D7_14_v3:1784933-1790629,0.2421274954759892
Pf3D7_14_v3:1800831-1801887,
Pf3D7_14_v3:1801961-1825326,-1.5691454685656676
Pf3D7_14_v3:1831009-1832803,
Pf3D7_14_v3:1833782-1838598,-1.5097650306677373
Pf3D7_14_v3:1841960-1842906,
Pf3D7_14_v3:1844041-1845617,
Pf3D7_14_v3:1848315-1848833,
Pf3D7_14_v3:1849172-1850392,
Pf3D7_14_v3:1851656-1855054,-1.3140823115576563
Pf3D7_14_v3:1856700-1859308,-1.3528713156561347
Pf3D7_14_v3:1860148-1862095,-1.5815871445206564
Pf3D7_14_v3:1862775-1865420,-1.0402646166846419
Pf3D7_14_v3:1871778-1874381,-1.3965654050121699
Pf3D7_14_v3:1875421-1876874,
Pf3D7_14_v3:1878658-1882577,-1.6891770674062265
Pf3D7_14_v3:1889978-1892108,-1.042283140848018
Pf3D7_14_v3:1893200-1895017,-0.899759309177684
Pf3D7_14_v3:1898351-1901926,-0.43322547777550313
Pf3D7_14_v3:1907197-1916202,-1.6289305824170137
Pf3D7_14_v3:1917232-1918010,
Pf3D7_14_v3:1919583-1921645,-0.6473633785667987
Pf3D7_14_v3:1933985-1935775,1.3758872064413359
Pf3D7_14_v3:1937706-1939117,
Pf3D7_14_v3:1941056-1941686,
Pf3D7_14_v3:1942151-1942963,
Pf3D7_14_v3:1943936-1944964,
Pf3D7_14_v3:1947246-1953206,-1.7441221620204086
Pf3D7_14_v3:1954601-1957675,0.2111365028992299
Pf3D7_14_v3:1960033-1963962,-1.4995234959120332
Pf3D7_14_v3:1966245-1971618,-1.7975415401225263
Pf3D7_14_v3:1972498-1977423,-0.6402652636654079
Pf3D7_14_v3:1980319-1983107,-1.2620197925095302
Pf3D7_14_v3:1984189-1995574,-0.03438045248777645
Pf3D7_14_v3:1999648-2000649,
Pf3D7_14_v3:2001083-2002106,
Pf3D7_14_v3:2004406-2005456,
Pf3D7_14_v3:2008431-2012494,
Pf3D7_14_v3:2014670-2015055,
Pf3D7_14_v3:2017311-2019560,
Pf3D7_14_v3:2020209-2024137,-0.8253529705791469
Pf3D7_14_v3:2031087-2033397,
Pf3D7_14_v3:2035116-2036630,-0.9309079142427359
Pf3D7_14_v3:2038132-2041542,-0.4197064358456676
Pf3D7_14_v3:2044007-2045029,
Pf3D7_14_v3:2051621-2053123,
Pf3D7_14_v3:2055791-2056437,
Pf3D7_14_v3:2056641-2059238,-1.2059116427729673
Pf3D7_14_v3:2059936-2065770,-1.1658013880008031
Pf3D7_14_v3:2067739-2073656,-1.2812986571320848
Pf3D7_14_v3:2078488-2080350,-0.6640482321824357
Pf3D7_14_v3:2080898-2082247,-1.5110404830206428
Pf3D7_14_v3:2085105-2087519,
Pf3D7_14_v3:2090902-2093400,
Pf3D7_14_v3:2094340-2099736,-0.4662591732782744
Pf3D7_14_v3:2108874-2112788,
Pf3D7_14_v3:2113561-2114004,
Pf3D7_14_v3:2115436-2118190,
Pf3D7_14_v3:2123461-2126599,
Pf3D7_14_v3:2128168-2131257,
Pf3D7_14_v3:2134298-2140867,-0.2108960554526916
Pf3D7_14_v3:2145166-2146230,
Pf3D7_14_v3:2148421-2151123,
Pf3D7_14_v3:2151823-2153614,
Pf3D7_14_v3:2155736-2166467,-0.9517252636095923
Pf3D7_14_v3:2170461-2171690,
Pf3D7_14_v3:2171869-2172555,
Pf3D7_14_v3:2173027-2175822,-1.6400907402498972
Pf3D7_14_v3:2176837-2178729,
Pf3D7_14_v3:2179519-2186631,0.21294132713455569
Pf3D7_14_v3:2188178-2193949,-1.6615192949859192
Pf3D7_14_v3:2194694-2198480,-1.3184034569047542
Pf3D7_14_v3:2199371-2204708,-1.0315799434427668
Pf3D7_14_v3:2209792-2212524,-1.2025561496184303
Pf3D7_14_v3:2214910-2217795,-1.3223718124540988
Pf3D7_14_v3:2222490-2226704,-0.8761106472818744
Pf3D7_14_v3:2229284-2231581,
Pf3D7_14_v3:2234143-2236476,
Pf3D7_14_v3:2241433-2242839,
Pf3D7_14_v3:2243873-2244367,
Pf3D7_14_v3:2247245-2249750,
Pf3D7_14_v3:2255062-2256741,
Pf3D7_14_v3:2259465-2261297,
Pf3D7_14_v3:2262739-2263801,
Pf3D7_14_v3:2267201-2270851,
Pf3D7_14_v3:2271529-2277243,-1.1057744558550224
Pf3D7_14_v3:2278701-2282162,-1.0223009858395524
Pf3D7_14_v3:2285113-2290227,-1.527678762578411
Pf3D7_14_v3:2290887-2292691,
Pf3D7_14_v3:2296491-2300868,-1.4052752502718873
Pf3D7_14_v3:2301456-2302844,
Pf3D7_14_v3:2303565-2306468,-1.3434736869197568
Pf3D7_14_v3:2314380-2321555,-1.2319187473202349
Pf3D7_14_v3:2323772-2325826,
Pf3D7_14_v3:2334787-2335962,-0.514983060961588
Pf3D7_14_v3:2336649-2339153,
Pf3D7_14_v3:2340784-2343027,-0.6530183105140129
Pf3D7_14_v3:2346178-2348097,
Pf3D7_14_v3:2350985-2360152,-1.1694943815356507
Pf3D7_14_v3:2363578-2365370,
Pf3D7_14_v3:2367287-2371723,-1.1722770636435096
Pf3D7_14_v3:2372233-2373744,0.6394458687893989
Pf3D7_14_v3:2375579-2385946,-1.0129240728271411
Pf3D7_14_v3:2387786-2389495,-0.41257712183461537
Pf3D7_14_v3:2391118-2391601,
Pf3D7_14_v3:2391783-2396831,-1.3986545529200876
Pf3D7_14_v3:2400515-2405411,-1.2169984066146757
Pf3D7_14_v3:2406668-2410159,0.30581952369302945
Pf3D7_14_v3:2410954-2412015,
Pf3D7_14_v3:2414870-2417467,
Pf3D7_14_v3:2418422-2419298,
Pf3D7_14_v3:2420764-2422989,
Pf3D7_14_v3:2423907-2426300,-0.17186707330279208
Pf3D7_14_v3:2427224-2430091,-0.739048798903365
Pf3D7_14_v3:2432177-2432746,
Pf3D7_14_v3:2436695-2439616,
Pf3D7_14_v3:2441345-2443896,-1.264685837998724
Pf3D7_14_v3:2446983-2448298,
Pf3D7_14_v3:2450207-2450788,
Pf3D7_14_v3:2454902-2455879,
Pf3D7_14_v3:2456879-2457802,
Pf3D7_14_v3:2459214-2459964,
Pf3D7_14_v3:2461321-2463104,
Pf3D7_14_v3:2466091-2470989,
Pf3D7_14_v3:2477828-2479735,-1.4270863381290122
Pf3D7_14_v3:2480440-2481916,
Pf3D7_14_v3:2485864-2488620,-0.2942845688882929
Pf3D7_14_v3:2493400-2494762,
Pf3D7_14_v3:2498047-2500384,-0.9095562008798042
Pf3D7_14_v3:2501578-2502515,
Pf3D7_14_v3:2504149-2512505,-1.7382112120290694
Pf3D7_14_v3:2514673-2517945,-1.1871479762428252
Pf3D7_14_v3:2519205-2523209,-0.977363919898987
Pf3D7_14_v3:2524921-2528994,0.8215514117767738
Pf3D7_14_v3:2531432-2541400,-0.7635839022385972
Pf3D7_14_v3:2544824-2549785,-0.9342625248173144
Pf3D7_14_v3:2553714-2555104,
Pf3D7_14_v3:2559098-2560347,
Pf3D7_14_v3:2561069-2563492,-1.4262972073667044
Pf3D7_14_v3:2572988-2574607,
Pf3D7_14_v3:2575326-2576336,
Pf3D7_14_v3:2577974-2579379,
Pf3D7_14_v3:2584575-2589782,
Pf3D7_14_v3:2592002-2594119,
Pf3D7_14_v3:2595869-2598571,-1.4251277099038404
Pf3D7_14_v3:2598842-2599954,
Pf3D7_14_v3:2601441-2604305,
Pf3D7_14_v3:2604381-2605411,
Pf3D7_14_v3:2607292-2617621,-0.5852370064006341
Pf3D7_14_v3:2619679-2624187,-0.8300577788800987
Pf3D7_14_v3:2625452-2626600,
Pf3D7_14_v3:2635841-2636677,
Pf3D7_14_v3:2637566-2640169,-1.4391426957294773
Pf3D7_14_v3:2640872-2642002,
Pf3D7_14_v3:2643004-2646192,-1.3459690927725052
Pf3D7_14_v3:2646603-2647033,
Pf3D7_14_v3:2650755-2655140,-1.4237314054876773
Pf3D7_14_v3:2655491-2657965,-0.21668205581813918
Pf3D7_14_v3:2662020-2682705,-1.4641752144573963
Pf3D7_14_v3:2686224-2688303,
Pf3D7_14_v3:2690504-2693326,-1.7475971072880165
Pf3D7_14_v3:2694813-2704049,-1.9092993958915714
Pf3D7_14_v3:2709418-2713192,
Pf3D7_14_v3:2714844-2717285,-0.5053070011471814
Pf3D7_14_v3:2725225-2726281,
Pf3D7_14_v3:2726800-2727642,
Pf3D7_14_v3:2729370-2730811,
Pf3D7_14_v3:2731986-2734694,0.3655056501626176
Pf3D7_14_v3:2736908-2741325,-1.0140656603511973
Pf3D7_14_v3:2742387-2745257,-1.9605092447484518
Pf3D7_14_v3:2745815-2747320,
Pf3D7_14_v3:2748392-2750131,-1.4270863381290122
Pf3D7_14_v3:2750958-2752424,-1.3434736869197568
Pf3D7_14_v3:2753136-2754020,
Pf3D7_14_v3:2755225-2756799,
Pf3D7_14_v3:2757665-2764150,0.20597127121273284
Pf3D7_14_v3:2767400-2767935,
Pf3D7_14_v3:2771101-2776308,-1.3222470773016115
Pf3D7_14_v3:2777632-2785114,-1.6294958327611087
Pf3D7_14_v3:2786308-2794323,-1.0499640105308528
Pf3D7_14_v3:2809478-2812066,-1.2686206409723295
Pf3D7_14_v3:2812941-2814385,
Pf3D7_14_v3:2816100-2822286,-0.5418189132001501
Pf3D7_14_v3:2827942-2830443,-1.3467375339368912
Pf3D7_14_v3:2831928-2834369,-1.8501844309183124
Pf3D7_14_v3:2835603-2836151,
Pf3D7_14_v3:2837319-2838101,
Pf3D7_14_v3:2838913-2839989,-1.3993664152886034
Pf3D7_14_v3:2845203-2846516,-1.135811883384368
Pf3D7_14_v3:2847235-2849298,
Pf3D7_14_v3:2852150-2862568,-1.9450519605357488
Pf3D7_14_v3:2865024-2866245,-0.36601849757188315
Pf3D7_14_v3:2866358-2868183,
Pf3D7_14_v3:2870069-2877589,-1.88236431821982
Pf3D7_14_v3:2882766-2886082,-1.380308825232622
Pf3D7_14_v3:2890054-2891796,-1.371770918925767
Pf3D7_14_v3:2892221-2895999,-1.5827145479895164
Pf3D7_14_v3:2897916-2898657,
Pf3D7_14_v3:2902134-2903537,
Pf3D7_14_v3:2905163-2906565,
Pf3D7_14_v3:2915747-2918006,-0.45654464690020674
Pf3D7_14_v3:2919190-2920871,-0.903924596542546
Pf3D7_14_v3:2926134-2929673,-0.9156668057493932
Pf3D7_14_v3:2929823-2931547,-1.7040252279023724
Pf3D7_14_v3:2932023-2932787,-1.5806659605251958
Pf3D7_14_v3:2933162-2939779,-0.8158145132274781
Pf3D7_14_v3:2940478-2941603,
Pf3D7_14_v3:2941600-2943259,
Pf3D7_14_v3:2945662-2952551,-0.7085143960911832
Pf3D7_14_v3:2954108-2957108,
Pf3D7_14_v3:2957474-2961618,-0.8900822132962878
Pf3D7_14_v3:2961722-2962645,
Pf3D7_14_v3:2962986-2965086,
Pf3D7_14_v3:2966749-2969334,-1.3190885894487803
Pf3D7_14_v3:2972978-2974054,
Pf3D7_14_v3:2975115-2975492,
Pf3D7_14_v3:2976211-2978117,
Pf3D7_14_v3:2981600-2982964,
Pf3D7_14_v3:2984062-2987932,-1.4679238396476064
Pf3D7_14_v3:2989577-2992222,-1.5858201389387687
Pf3D7_14_v3:2993252-2995279,
Pf3D7_14_v3:2998594-3002355,-1.285425100322225
Pf3D7_14_v3:3007601-3010159,-1.4417902028590313
Pf3D7_14_v3:3011585-3017899,-1.2050895721654837
Pf3D7_14_v3:3023852-3038832,-1.7756305485722081
Pf3D7_14_v3:3040768-3043560,-1.1846466329749517
Pf3D7_14_v3:3044129-3055248,-0.8626961264121552
Pf3D7_14_v3:3055715-3057820,-1.1442883229864709
Pf3D7_14_v3:3063191-3065763,
Pf3D7_14_v3:3067562-3068692,
Pf3D7_14_v3:3076442-3081022,-1.747457471566026
Pf3D7_14_v3:3081750-3084635,-1.365205189905351
Pf3D7_14_v3:3085496-3086182,
Pf3D7_14_v3:3087061-3105071,-1.9318433133160593
Pf3D7_14_v3:3106949-3111811,-0.6597033919639796
Pf3D7_14_v3:3112509-3114698,0.1642663671204928
Pf3D7_14_v3:3117392-3118951,
Pf3D7_14_v3:3120854-3121849,1.2193668908593813
Pf3D7_14_v3:3127677-3128119,
Pf3D7_14_v3:3131104-3131637,0.059296716797546625
Pf3D7_14_v3:3139140-3140982,-1.0286138366695485
Pf3D7_14_v3:3147490-3148584,-0.6017513346050755
Pf3D7_14_v3:3151970-3154923,-0.9032445169037494
Pf3D7_14_v3:3188888-3190548,1.7364914023562035
Pf3D7_14_v3:3193285-3199478,1.7626175225342176
Pf3D7_14_v3:3202931-3204017,
Pf3D7_14_v3:3213581-3214617,1.2282429008689366
Pf3D7_14_v3:3216399-3217296,0.9457054502048411
Pf3D7_14_v3:3232639-3236535,-1.3649108297352956
