"Gene ID","source_id","Organism","Ortholog count","Paralog count","Ortholog Group","Genomic Location (Gene)"
"PRCDC_0037500","PRCDC_0037500.1","Plasmodium reichenowi CDC","2182","94","OG6_104345","PrCDC_bin_archived_contig_179:19,146..27,983(-)"
"PRCDC_0037600","PRCDC_0037600.1","Plasmodium reichenowi CDC","2182","94","OG6_104345","PrCDC_bin_archived_contig_180:24,609..28,406(+)"
"PRCDC_0037700","PRCDC_0037700.1","Plasmodium reichenowi CDC","2182","94","OG6_104345","PrCDC_bin_archived_contig_181:3,943..14,324(+)"
"PRCDC_0037900","PRCDC_0037900.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_181:19,304..20,449(+)"
"PRCDC_0038000","PRCDC_0038000.1","Plasmodium reichenowi CDC","846","55","OG6_109391","PrCDC_bin_archived_contig_181:22,413..23,433(+)"
"PRCDC_0038100","PRCDC_0038100.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_181:25,516..26,801(+)"
"PRCDC_0038200","PRCDC_0038200.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_182:333..1,567(+)"
"PRCDC_0038300","PRCDC_0038300.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_182:3,758..4,857(+)"
"PRCDC_0038400","PRCDC_0038400.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_182:7,219..8,306(+)"
"PRCDC_0038500","PRCDC_0038500.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_182:10,921..12,177(+)"
"PRCDC_0038600","PRCDC_0038600.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_182:14,569..15,915(+)"
"PRCDC_0038700","PRCDC_0038700.1","Plasmodium reichenowi CDC","2182","94","OG6_104345","PrCDC_bin_archived_contig_182:17,470..27,009(-)"
"PRCDC_0038800","PRCDC_0038800.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_183:3,153..3,221(+)"
"PRCDC_0038900","PRCDC_0038900.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_184:3..896(+)"
"PRCDC_0039000","PRCDC_0039000.1","Plasmodium reichenowi CDC","846","55","OG6_109391","PrCDC_bin_archived_contig_184:3,033..4,068(+)"
"PRCDC_0039100","PRCDC_0039100.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_184:6,209..7,457(+)"
"PRCDC_0039200","PRCDC_0039200.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_184:9,257..10,486(+)"
"PRCDC_0039300","PRCDC_0039300.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_184:12,448..13,723(+)"
"PRCDC_0039400","PRCDC_0039400.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_184:15,569..16,857(+)"
"PRCDC_0039500","PRCDC_0039500.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_184:18,892..20,092(+)"
"PRCDC_0039600","PRCDC_0039600.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_184:21,983..23,032(+)"
"PRCDC_0039700","PRCDC_0039700.1","Plasmodium reichenowi CDC","2182","94","OG6_104345","PrCDC_bin_archived_contig_185:731..8,029(-)"
"PRCDC_0039900","PRCDC_0039900.1","Plasmodium reichenowi CDC","2182","94","OG6_104345","PrCDC_bin_archived_contig_185:14,627..25,035(-)"
"PRCDC_0040000","PRCDC_0040000.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_186:500..1,979(+)"
"PRCDC_0040100","PRCDC_0040100.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_186:4,538..5,779(+)"
"PRCDC_0040200","PRCDC_0040200.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_186:8,453..9,706(+)"
"PRCDC_0040300","PRCDC_0040300.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_186:12,159..13,462(+)"
"PRCDC_0040400","PRCDC_0040400.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_186:16,058..17,398(+)"
"PRCDC_0040500","PRCDC_0040500.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_186:19,258..20,420(+)"
"PRCDC_0040600","PRCDC_0040600.1","Plasmodium reichenowi CDC","903","29","OG6_110760","PrCDC_bin_archived_contig_186:23,471..23,734(+)"
"PRCDC_0040700","PRCDC_0040700.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_187:1,020..1,976(-)"
"PRCDC_0040800","PRCDC_0040800.1","Plasmodium reichenowi CDC","2182","94","OG6_104345","PrCDC_bin_archived_contig_187:2,776..14,371(-)"
"PRCDC_0040900","PRCDC_0040900.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_187:17,878..19,087(+)"
"PRCDC_0041000","PRCDC_0041000.1","Plasmodium reichenowi CDC","846","55","OG6_109391","PrCDC_bin_archived_contig_187:21,426..22,425(+)"
"PRCDC_0041100","PRCDC_0041100.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_187:24,491..25,399(-)"
"PRCDC_0041200","PRCDC_0041200.1","Plasmodium reichenowi CDC","2182","94","OG6_104345","PrCDC_bin_archived_contig_188:24..4,001(-)"
"PRCDC_0041300","PRCDC_0041300.1","Plasmodium reichenowi CDC","2182","94","OG6_104345","PrCDC_bin_archived_contig_188:9,871..10,899(-)"
"PRCDC_0041400","PRCDC_0041400.1","Plasmodium reichenowi CDC","2182","94","OG6_104345","PrCDC_bin_archived_contig_189:87..10,697(-)"
"PRCDC_0041500","PRCDC_0041500.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_190:1,180..2,274(-)"
"PRCDC_0041600","PRCDC_0041600.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_190:4,711..6,040(-)"
"PRCDC_0041700","PRCDC_0041700.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_190:7,964..9,253(-)"
"PRCDC_0041900","PRCDC_0041900.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_190:13,541..14,875(-)"
"PRCDC_0042000","PRCDC_0042000.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_190:17,151..18,250(-)"
"PRCDC_0042100","PRCDC_0042100.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_190:20,123..21,464(-)"
"PRCDC_0042200","PRCDC_0042200.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_190:23,647..24,501(-)"
"PRCDC_0042300","PRCDC_0042300.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_191:944..2,277(-)"
"PRCDC_0042400","PRCDC_0042400.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_191:4,466..5,818(-)"
"PRCDC_0042500","PRCDC_0042500.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_191:7,831..9,081(-)"
"PRCDC_0042600","PRCDC_0042600.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_191:11,644..13,329(-)"
"PRCDC_0042700","PRCDC_0042700.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_192:1,027..2,135(-)"
"PRCDC_0042800","PRCDC_0042800.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_192:4,284..5,477(-)"
"PRCDC_0042900","PRCDC_0042900.1","Plasmodium reichenowi CDC","2182","94","OG6_104345","PrCDC_bin_archived_contig_194:2,100..12,242(-)"
"PRCDC_0043100","PRCDC_0043100.1","Plasmodium reichenowi CDC","2182","94","OG6_104345","PrCDC_bin_archived_contig_195:1,204..12,939(-)"
"PRCDC_0043200","PRCDC_0043200.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_195:17,012..18,305(-)"
"PRCDC_0043300","PRCDC_0043300.1","Plasmodium reichenowi CDC","2182","94","OG6_104345","PrCDC_bin_archived_contig_196:1,762..7,623(-)"
"PRCDC_0043400","PRCDC_0043400.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_198:932..2,223(+)"
"PRCDC_0043500","PRCDC_0043500.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_198:4,311..5,674(+)"
"PRCDC_0043600","PRCDC_0043600.1","Plasmodium reichenowi CDC","846","55","OG6_109391","PrCDC_bin_archived_contig_198:8,976..9,994(-)"
"PRCDC_0043800","PRCDC_0043800.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_199:819..2,000(+)"
"PRCDC_0043900","PRCDC_0043900.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_199:4,378..5,526(+)"
"PRCDC_0044000","PRCDC_0044000.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_199:7,734..8,805(+)"
"PRCDC_0044100","PRCDC_0044100.1","Plasmodium reichenowi CDC","846","55","OG6_109391","PrCDC_bin_archived_contig_199:11,255..12,278(+)"
"PRCDC_0044200","PRCDC_0044200.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_200:117..1,022(+)"
"PRCDC_0044300","PRCDC_0044300.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_200:3,674..4,903(+)"
"PRCDC_0044400","PRCDC_0044400.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_200:6,902..8,072(+)"
"PRCDC_0044500","PRCDC_0044500.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_200:10,148..11,413(+)"
"PRCDC_0044600","PRCDC_0044600.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_200:13,628..13,681(+)"
"PRCDC_0044700","PRCDC_0044700.1","Plasmodium reichenowi CDC","846","55","OG6_109391","PrCDC_bin_archived_contig_201:2..1,103(-)"
"PRCDC_0044800","PRCDC_0044800.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_201:3,468..4,628(-)"
"PRCDC_0044900","PRCDC_0044900.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_201:6,445..7,736(-)"
"PRCDC_0045100","PRCDC_0045100.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_202:5,474..6,499(-)"
"PRCDC_0045200","PRCDC_0045200.1","Plasmodium reichenowi CDC","2182","94","OG6_104345","PrCDC_bin_archived_contig_203:1,470..7,397(-)"
"PRCDC_0045300","PRCDC_0045300.1","Plasmodium reichenowi CDC","216","4","OG6_122335","PrCDC_bin_archived_contig_204:1,718..2,485(+)"
"PRCDC_0045400","PRCDC_0045400.1","Plasmodium reichenowi CDC","196","3","OG6_126097","PrCDC_bin_archived_contig_204:4,082..4,429(-)"
"PRCDC_0045600","PRCDC_0045600.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_204:7,327..8,503(-)"
"PRCDC_0045700","PRCDC_0045700.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_204:11,617..12,917(-)"
"PRCDC_0045800","PRCDC_0045800.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_205:354..1,088(+)"
"PRCDC_0045900","PRCDC_0045900.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_205:3,201..4,554(+)"
"PRCDC_0046000","PRCDC_0046000.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_205:6,055..7,380(+)"
"PRCDC_0046100","PRCDC_0046100.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_205:9,379..10,642(+)"
"PRCDC_0046200","PRCDC_0046200.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_207:2,549..3,919(+)"
"PRCDC_0046300","PRCDC_0046300.1","Plasmodium reichenowi CDC","846","55","OG6_109391","PrCDC_bin_archived_contig_207:6,372..7,370(+)"
"PRCDC_0046500","PRCDC_0046500.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_208:199..1,726(+)"
"PRCDC_0046600","PRCDC_0046600.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_208:4,346..5,609(+)"
"PRCDC_0046700","PRCDC_0046700.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_208:7,684..9,022(+)"
"PRCDC_0046800","PRCDC_0046800.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_209:2..462(-)"
"PRCDC_0046900","PRCDC_0046900.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_209:2,329..3,593(-)"
"PRCDC_0047000","PRCDC_0047000.1","Plasmodium reichenowi CDC","846","55","OG6_109391","PrCDC_bin_archived_contig_209:5,238..6,267(-)"
"PRCDC_0047100","PRCDC_0047100.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_209:8,439..9,597(-)"
"PRCDC_0047200","PRCDC_0047200.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_210:27..659(+)"
"PRCDC_0047300","PRCDC_0047300.1","Plasmodium reichenowi CDC","846","55","OG6_109391","PrCDC_bin_archived_contig_210:2,766..3,781(+)"
"PRCDC_0047400","PRCDC_0047400.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_210:6,359..7,690(+)"
"PRCDC_0047500","PRCDC_0047500.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_210:8,486..9,046(+)"
"PRCDC_0047600","PRCDC_0047600.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_211:1,304..2,401(-)"
"PRCDC_0047700","PRCDC_0047700.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_211:4,898..6,211(-)"
"PRCDC_0047800","PRCDC_0047800.1","Plasmodium reichenowi CDC","846","55","OG6_109391","PrCDC_bin_archived_contig_211:8,877..9,596(-)"
"PRCDC_0048000","PRCDC_0048000.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_212:6,777..7,730(+)"
"PRCDC_0048100","PRCDC_0048100.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_212:8,132..9,022(+)"
"PRCDC_0048200","PRCDC_0048200.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_213:870..2,059(-)"
"PRCDC_0048300","PRCDC_0048300.1","Plasmodium reichenowi CDC","846","55","OG6_109391","PrCDC_bin_archived_contig_213:4,360..5,608(-)"
"PRCDC_0048400","PRCDC_0048400.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_214:174..1,285(-)"
"PRCDC_0048500","PRCDC_0048500.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_215:2..481(+)"
"PRCDC_0048600","PRCDC_0048600.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_215:2,748..3,934(+)"
"PRCDC_0048700","PRCDC_0048700.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_215:5,968..7,301(+)"
"PRCDC_0048800","PRCDC_0048800.1","Plasmodium reichenowi CDC","2182","94","OG6_104345","PrCDC_bin_archived_contig_216:1,054..2,481(+)"
"PRCDC_0048900","PRCDC_0048900.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_216:3,962..5,230(-)"
"PRCDC_0049000","PRCDC_0049000.1","Plasmodium reichenowi CDC","846","55","OG6_109391","PrCDC_bin_archived_contig_216:7,555..8,561(-)"
"PRCDC_0049100","PRCDC_0049100.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_217:776..1,864(+)"
"PRCDC_0049200","PRCDC_0049200.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_217:4,011..5,143(+)"
"PRCDC_0049300","PRCDC_0049300.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_217:7,167..8,400(+)"
"PRCDC_0049400","PRCDC_0049400.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_218:651..1,814(-)"
"PRCDC_0049500","PRCDC_0049500.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_218:3,823..5,120(-)"
"PRCDC_0049600","PRCDC_0049600.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_218:7,088..8,427(-)"
"PRCDC_0049700","PRCDC_0049700.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_219:1,325..2,239(-)"
"PRCDC_0049800","PRCDC_0049800.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_219:6,384..7,685(+)"
"PRCDC_0049900","PRCDC_0049900.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_221:2,838..4,079(-)"
"PRCDC_0050000","PRCDC_0050000.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_221:6,470..7,733(-)"
"PRCDC_0050100","PRCDC_0050100.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_224:1,603..2,619(-)"
"PRCDC_0050200","PRCDC_0050200.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_224:2,866..3,968(-)"
"PRCDC_0050300","PRCDC_0050300.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_226:739..2,089(-)"
"PRCDC_0050500","PRCDC_0050500.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_226:6,669..7,889(-)"
"PRCDC_0050600","PRCDC_0050600.1","Plasmodium reichenowi CDC","7","0","OG6_124662","PrCDC_bin_archived_contig_227:324..6,800(+)"
"PRCDC_0050700","PRCDC_0050700.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_228:2,045..3,221(+)"
"PRCDC_0050800","PRCDC_0050800.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_228:5,824..7,011(+)"
"PRCDC_0050900","PRCDC_0050900.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_229:1,449..2,790(-)"
"PRCDC_0051000","PRCDC_0051000.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_229:4,760..6,055(-)"
"PRCDC_0051100","PRCDC_0051100.1","Plasmodium reichenowi CDC","846","55","OG6_109391","PrCDC_bin_archived_contig_230:126..179(-)"
"PRCDC_0051200","PRCDC_0051200.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_230:2,260..3,655(-)"
"PRCDC_0051300","PRCDC_0051300.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_230:5,733..6,826(-)"
"PRCDC_0051400","PRCDC_0051400.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_231:151..1,215(+)"
"PRCDC_0051500","PRCDC_0051500.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_231:3,467..4,653(+)"
"PRCDC_0051600","PRCDC_0051600.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_231:6,919..8,089(+)"
"PRCDC_0051700","PRCDC_0051700.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_231:10,071..11,169(+)"
"PRCDC_0051800","PRCDC_0051800.1","Plasmodium reichenowi CDC","2182","94","OG6_104345","PrCDC_bin_archived_contig_232:51..896(-)"
"PRCDC_0051900","PRCDC_0051900.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_232:5,250..6,625(+)"
"PRCDC_0052000","PRCDC_0052000.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_233:59..1,218(+)"
"PRCDC_0052100","PRCDC_0052100.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_234:16..1,301(+)"
"PRCDC_0052200","PRCDC_0052200.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_236:2,843..4,087(+)"
"PRCDC_0052300","PRCDC_0052300.1","Plasmodium reichenowi CDC","2182","94","OG6_104345","PrCDC_bin_archived_contig_237:405..2,228(-)"
"PRCDC_0052400","PRCDC_0052400.1","Plasmodium reichenowi CDC","2182","94","OG6_104345","PrCDC_bin_archived_contig_238:2,397..3,767(-)"
"PRCDC_0052500","PRCDC_0052500.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_239:719..2,704(+)"
"PRCDC_0052600","PRCDC_0052600.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_239:4,629..5,901(+)"
"PRCDC_0052700","PRCDC_0052700.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_240:1,034..2,225(-)"
"PRCDC_0052800","PRCDC_0052800.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_240:4,316..5,512(-)"
"PRCDC_0052900","PRCDC_0052900.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_241:1,410..2,548(-)"
"PRCDC_0053000","PRCDC_0053000.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_242:1..1,047(+)"
"PRCDC_0053100","PRCDC_0053100.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_242:3,414..4,596(+)"
"PRCDC_0053200","PRCDC_0053200.1","Plasmodium reichenowi CDC","2182","94","OG6_104345","PrCDC_bin_archived_contig_243:640..1,887(+)"
"PRCDC_0053300","PRCDC_0053300.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_244:222..1,169(+)"
"PRCDC_0053400","PRCDC_0053400.1","Plasmodium reichenowi CDC","2182","94","OG6_104345","PrCDC_bin_archived_contig_247:19..4,289(+)"
"PRCDC_0053500","PRCDC_0053500.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_248:1,009..2,260(-)"
"PRCDC_0053600","PRCDC_0053600.1","Plasmodium reichenowi CDC","846","55","OG6_109391","PrCDC_bin_archived_contig_248:4,382..5,203(-)"
"PRCDC_0053700","PRCDC_0053700.1","Plasmodium reichenowi CDC","4345","412","OG6_100719","PrCDC_bin_archived_contig_250:2..937(+)"
"PRCDC_0053800","PRCDC_0053800.1","Plasmodium reichenowi CDC","846","55","OG6_109391","PrCDC_bin_archived_contig_250:3,758..4,778(+)"
"PRCDC_0053900","PRCDC_0053900.1","Plasmodium reichenowi CDC","162","4","OG6_160725","PrCDC_bin_archived_contig_251:48..137(-)"
