,stage,Gene ID,Pfal_gene,Ppraefal_gene,score_adj,ns,s,ns_sites,s_sites,ffd,ffd_sites
10868,2,PF3D7_1365400,PF3D7_1365400.1,PPRFG01_1367200_t1,4.94263698630137,4,7,1422.6666666666672,329.3333333333334,1,136.0
20537,5,PF3D7_0215200,PF3D7_0215200.1,PPRFG01_0215300_t1,4.942622950819672,2,0,614.9999999999997,116.99999999999979,0,35.0
18171,4,PF3D7_0508400,PF3D7_0508400.1,PPRFG01_0509700_t1,4.942622950819672,3,4,896.9999999999969,201.00000000000074,2,91.0
17743,4,PF3D7_0317100,PF3D7_0317100.1,PPRFG01_0318600_t1,4.942605997931747,5,5,2383.333333333331,511.66666666666305,0,218.0
13633,3,PF3D7_0507500,PF3D7_0507500.1,PPRFG01_0508800_t1,4.942587209302325,3,3,1666.0000000000027,397.99999999999955,2,203.0
23508,6,PF3D7_1363800,PF3D7_1363800.1,PPRFG01_1365500_t1,4.942477876106195,5,4,1678.000000000006,355.99999999999864,1,124.0
18727,4,PF3D7_0803300,PF3D7_0803300.1,PPRFG01_0804300_t1,4.942465753424657,3,4,896.3333333333314,198.666666666667,3,81.0
23606,6,PF3D7_1439300,PF3D7_1439300.1,PPRFG01_1440000_t1,4.942404006677796,14,18,4513.666666666645,877.3333333333441,2,269.0
22631,6,PF3D7_0406700,PF3D7_0406700.1,PPRFG01_0406100_t1,4.9421487603305785,7,5,2111.333333333343,429.66666666666504,1,135.0
21088,5,PF3D7_0720200,PF3D7_0720200.1,PPRFG01_0719400_t1,4.9421487603305785,1,1,292.6666666666665,70.33333333333337,1,31.0
20854,5,PF3D7_0612500,PF3D7_0612500.1,PPRFG01_0611300_t1,4.9421487603305785,1,1,298.3333333333332,64.6666666666667,0,25.0
20302,4,PF3D7_1444600,PF3D7_1444600.1,PPRFG01_1445300_t1,4.9421487603305785,1,0,301.6666666666665,61.33333333333336,0,18.0
22611,6,PF3D7_0321000,PF3D7_0321000.1,PPRFG01_0322500_t1,4.942073170731708,3,1,1228.3333333333337,247.66666666666708,0,84.0
23190,6,PF3D7_1217900,PF3D7_1217900.1,PPRFG01_1237000_t1,4.942028985507246,4,6,1188.6666666666658,260.33333333333417,2,115.0
10931,2,PF3D7_1436500,PF3D7_1436500.1,PPRFG01_1437200_t1,4.941995359628771,3,0,1051.9999999999982,241.00000000000034,0,101.0
20882,5,PF3D7_0620700,PF3D7_0620700.1,PPRFG01_0619200_t1,4.941988950276243,3,2,891.9999999999989,194.0000000000001,0,74.0
18785,4,PF3D7_0826200,PF3D7_0826200.1,PPRFG01_0827700_t1,4.941860465116279,5,8,1492.333333333336,313.6666666666663,2,125.0
23208,6,PF3D7_1228700,PF3D7_1228700.1,PPRFG01_1226100_t1,4.9418502202643175,9,5,2814.6666666666592,590.3333333333314,4,225.0
13958,3,PF3D7_0621400,PF3D7_0621400.1,PPRFG01_0620000_t1,4.941842900302115,5,5,1622.3333333333378,363.66666666666606,2,182.0
22172,5,PF3D7_1367700,PF3D7_1367700.1,PPRFG01_1369700_t1,4.941810344827586,9,10,3446.99999999997,729.0000000000038,1,296.0
22401,6,PF3D7_0107700,PF3D7_0107700.1,PPRFG01_0106100_t1,4.941780821917808,2,2,1086.6666666666654,227.33333333333357,0,73.0
20324,4,PF3D7_1453000,PF3D7_1453000.1,PPRFG01_1453700_t1,4.941684665226782,7,5,2317.6666666666715,460.3333333333311,2,165.0
19593,4,PF3D7_1202700,PF3D7_1202700.1,PPRFG01_1252100_t1,4.9416058394160585,3,3,1019.9999999999966,213.00000000000045,1,73.0
12168,3,PF3D7_0302800,PF3D7_0302800.1,PPRFG01_0304100_t1,4.941527446300716,3,4,1041.3333333333305,215.6666666666671,4,86.0
1666,1,PF3D7_0723200,PF3D7_0723200.1,PPRFG01_0722400_t1,4.941340782122905,3,1,859.3333333333318,214.66666666666706,1,112.0
19666,4,PF3D7_1228500,PF3D7_1228500.1,PPRFG01_1226300_t1,4.941320293398533,3,3,1003.6666666666652,223.3333333333336,1,89.0
20778,5,PF3D7_0520800,PF3D7_0520800.1,PPRFG01_0522000_t1,4.9412768031189085,11,13,5089.666666666686,1051.3333333333464,6,383.0
23155,6,PF3D7_1145500,PF3D7_1145500.1,PPRFG01_1146200_t1,4.9411764705882355,7,7,2054.0000000000073,444.9999999999986,1,144.0
22125,5,PF3D7_1348900,PF3D7_1348900.1,PPRFG01_1350800_t1,4.9411764705882355,1,0,294.6666666666666,62.33333333333336,0,29.0
20952,5,PF3D7_0711300,PF3D7_0711300.1,PPRFG01_0711100_t1,4.9411764705882355,1,0,294.6666666666666,62.33333333333341,0,30.0
10897,2,PF3D7_1405500,PF3D7_1405500.1,PPRFG01_1405900_t1,4.9411764705882355,3,8,1393.0000000000023,290.00000000000006,1,102.0
22692,6,PF3D7_0512000,PF3D7_0512000.1,PPRFG01_0513400_t1,4.9411764705882355,1,0,284.33333333333326,72.66666666666669,0,37.0
20760,5,PF3D7_0517100,PF3D7_0517100.1,PPRFG01_0518500_t1,4.9411764705882355,4,0,1178.3333333333323,249.66666666666748,0,86.0
22160,5,PF3D7_1361300,PF3D7_1361300.1,PPRFG01_1363000_t1,4.9411764705882355,2,3,578.6666666666663,135.3333333333333,1,57.0
20294,4,PF3D7_1443000,PF3D7_1443000.1,PPRFG01_1443700_t1,4.941060126582278,10,10,3141.3333333333208,650.6666666666673,3,239.0
23419,6,PF3D7_1316900,PF3D7_1316900.1,PPRFG01_1318800_t1,4.941022964509394,7,5,2397.666666666666,476.33333333333053,1,155.0
20599,5,PF3D7_0313800,PF3D7_0313800.1,PPRFG01_0315100_t1,4.940998487140696,5,2,1663.666666666673,319.3333333333335,1,92.0
14210,3,PF3D7_0711100,PF3D7_0711100.1,PPRFG01_0710900_t1,4.940928270042194,2,1,585.0,125.99999999999999,1,52.0
19294,4,PF3D7_1013600,PF3D7_1013600.1,PPRFG01_1014700_t1,4.940872302158273,16,5,5560.333333333362,1111.6666666666742,3,355.0
22775,6,PF3D7_0627800,PF3D7_0627800.1,PPRFG01_0626500_t1,4.9408224674022065,8,8,2420.3333333333326,570.6666666666664,3,290.0
19544,4,PF3D7_1134500,PF3D7_1134500.1,PPRFG01_1135300_t1,4.940819861431871,12,19,4329.9999999999645,866.0000000000102,4,287.0
21615,5,PF3D7_1107700,PF3D7_1107700.1,PPRFG01_1108400_t1,4.940809968847352,5,2,1590.6666666666715,335.33333333333286,0,126.0
23413,6,PF3D7_1309200,PF3D7_1309200.1,PPRFG01_1311100_t1,4.94074969770254,7,10,2051.6666666666756,429.33333333333246,4,171.0
13954,3,PF3D7_0619500,PF3D7_0619500.1,PPRFG01_0618000_t1,4.9407327586206895,7,17,3431.3333333333085,738.6666666666714,5,286.0
21516,5,PF3D7_1010300,PF3D7_1010300.1,PPRFG01_1011400_t1,4.940677966101695,1,0,282.3333333333333,71.66666666666667,0,38.0
18782,4,PF3D7_0824700,PF3D7_0824700.1,PPRFG01_0826200_t1,4.940677966101695,5,8,1442.3333333333355,327.6666666666662,3,140.0
18480,4,PF3D7_0727500,PF3D7_0727500.1,PPRFG01_0726700_t1,4.9405940594059405,6,3,1754.333333333339,366.66666666666634,1,126.0
9874,2,PF3D7_0601600,PF3D7_0601600.1,PPRFG01_0600200_t1,4.940559440559441,2,7,705.9999999999998,152.00000000000006,1,58.0
20865,5,PF3D7_0615200,PF3D7_0615200.1,PPRFG01_0614000_t1,4.940318302387268,2,2,948.3333333333309,182.66666666666686,1,58.0
23636,6,PF3D7_1459600,PF3D7_1459600.1,PPRFG01_1460300_t1,4.940251572327044,6,7,1974.333333333345,410.6666666666641,4,171.0
10426,2,PF3D7_0913100,PF3D7_0913100.1,PPRFG01_0912000_t1,4.940182054616385,6,7,1902.3333333333396,404.6666666666659,1,131.0
22286,5,PF3D7_1440900,PF3D7_1440900.1,PPRFG01_1441600_t1,4.94017094017094,2,1,579.3333333333337,122.66666666666643,0,46.0
8682,2,PF3D7_0102300,PF3D7_0102300.1,PPRFG01_0100400_t1,4.94017094017094,1,0,282.6666666666666,68.33333333333336,0,31.0
20880,5,PF3D7_0620300,PF3D7_0620300.1,PPRFG01_0618800_t1,4.94017094017094,7,7,2045.3333333333424,411.6666666666649,0,114.0
13624,3,PF3D7_0502100,PF3D7_0502100.1,PPRFG01_0503600_t1,4.94017094017094,2,1,585.3333333333335,116.66666666666657,1,38.0
23475,6,PF3D7_1343200,PF3D7_1343200.1,PPRFG01_1345100_t1,4.940038684719536,4,4,1268.6666666666674,282.3333333333336,1,118.0
17716,4,PF3D7_0304100,PF3D7_0304100.1,PPRFG01_0305400_t1,4.94,4,5,1281.3333333333346,293.66666666666697,2,142.0
21780,5,PF3D7_1223300,PF3D7_1223300.1,PPRFG01_1231500_t1,4.939852700490999,10,8,3019.333333333316,646.6666666666673,4,234.0
687,1,PF3D7_0106600,PF3D7_0106600.1,PPRFG01_0105000_t1,4.9397993311036785,1,0,739.6666666666661,154.33333333333312,0,58.0
13825,3,PF3D7_0609200,PF3D7_0609200.1,PPRFG01_0607900_t1,4.939784946236559,4,4,1158.666666666665,236.3333333333338,2,77.0
20239,4,PF3D7_1418200,PF3D7_1418200.1,PPRFG01_1418600_t1,4.9397590361445785,1,3,413.6666666666671,84.3333333333333,3,32.0
23558,6,PF3D7_1420200,PF3D7_1420200.1,PPRFG01_1420600_t1,4.9397590361445785,4,7,3084.6666666666565,632.3333333333329,3,208.0
20313,4,PF3D7_1449900,PF3D7_1449900.1,PPRFG01_1450600_t1,4.939705882352941,1,2,840.6666666666649,179.33333333333363,0,69.0
22130,5,PF3D7_1349400,PF3D7_1349400.1,PPRFG01_1351300_t1,4.939655172413793,2,2,572.0000000000003,123.99999999999987,1,51.0
17292,3,PF3D7_1365000,PF3D7_1365000.1,PPRFG01_1366800_t1,4.939655172413793,3,3,877.3333333333316,166.66666666666663,1,55.0
19924,4,PF3D7_1314300,PF3D7_1314300.1,PPRFG01_1316200_t1,4.939655172413793,4,4,1129.999999999999,262.00000000000045,2,114.0
23090,6,PF3D7_1116100,PF3D7_1116100.1,PPRFG01_1116800_t1,4.939617486338798,13,13,4566.33333333331,923.6666666666805,4,338.0
20733,5,PF3D7_0509500,PF3D7_0509500.1,PPRFG01_0510800_t1,4.939497716894977,3,5,1081.3333333333317,232.66666666666723,1,92.0
21732,5,PF3D7_1201600,PF3D7_1201600.1,PPRFG01_1253200_t1,4.939481268011527,3,1,848.6666666666656,192.3333333333335,0,73.0
20740,5,PF3D7_0511600,PF3D7_0511600.1,PPRFG01_0513000_t1,4.939473684210526,0,3,470.33333333333354,99.66666666666663,0,39.0
18313,4,PF3D7_0629000,PF3D7_0629000.1,PPRFG01_0627700_t1,4.939446366782007,2,2,712.6666666666664,154.33333333333334,2,55.0
22104,5,PF3D7_1341800,PF3D7_1341800.1,PPRFG01_1343700_t1,4.9393939393939394,4,6,1124.3333333333328,261.66666666666725,3,130.0
15036,3,PF3D7_0905600,PF3D7_0905600.1,PPRFG01_0904500_t1,4.939344262295082,9,13,3028.9999999999854,628.0000000000008,6,226.0
22577,6,PF3D7_0303200,PF3D7_0303200.1,PPRFG01_0304500_t1,4.939328743545611,3,7,2833.6666666666633,637.3333333333327,2,299.0
19654,4,PF3D7_1225300,PF3D7_1225300.1,PPRFG01_1229500_t1,4.9393063583815024,3,6,855.3333333333325,182.66666666666683,2,73.0
20637,5,PF3D7_0403100,PF3D7_0403100.1,PPRFG01_0402600_t1,4.939297124600639,5,2,1553.333333333337,324.66666666666646,0,128.0
17612,4,PF3D7_0102800,PF3D7_0102800.1,PPRFG01_0101200_t1,4.939166666666667,4,8,1527.3333333333376,272.66666666666754,1,73.0
22055,5,PF3D7_1322800,PF3D7_1322800.1,PPRFG01_1324700_t1,4.939130434782609,1,2,278.99999999999983,66.00000000000004,1,30.0
21637,5,PF3D7_1114900,PF3D7_1114900.1,PPRFG01_1115600_t1,4.939112903225807,18,7,6199.333333333399,1240.666666666669,2,434.0
14443,3,PF3D7_0716100,PF3D7_0716100.1,PPRFG01_0715300_t1,4.939060939060939,1,12,2503.666666666664,499.3333333333302,2,148.0
17216,3,PF3D7_1319700,PF3D7_1319700.1,PPRFG01_1321600_t1,4.938668224299065,7,3,2120.0000000000086,447.9999999999981,2,148.0
10695,2,PF3D7_1112500,PF3D7_1112500.1,PPRFG01_1113200_t1,4.938628158844765,2,1,687.6666666666665,143.3333333333332,0,42.0
19809,4,PF3D7_1248400,PF3D7_1248400.1,PPRFG01_1207000_t1,4.93859649122807,2,0,715.3333333333326,139.6666666666664,0,56.0
17319,3,PF3D7_1401300,PF3D7_1401300.1,PPRFG01_1401600_t1,4.93859649122807,2,1,554.0000000000001,129.99999999999994,1,64.0
10914,2,PF3D7_1414800,PF3D7_1414800.1,PPRFG01_1415200_t1,4.93859649122807,1,0,269.0,72.99999999999999,0,47.0
20040,4,PF3D7_1357400,PF3D7_1357400.1,PPRFG01_1359200_t1,4.938507209499576,8,3,2962.3333333333258,571.6666666666629,1,186.0
10938,2,PF3D7_1444000,PF3D7_1444000.1,PPRFG01_1444700_t1,4.938325991189427,2,0,566.3333333333334,114.66666666666659,0,34.0
17445,3,PF3D7_1459400,PF3D7_1459400.1,PPRFG01_1460100_t1,4.938235294117647,3,6,832.6666666666653,187.33333333333363,2,82.0
10960,2,PF3D7_1465300,PF3D7_1465300.1,PPRFG01_1465900_t1,4.938228438228438,7,6,2105.333333333344,468.6666666666649,1,190.0
18258,4,PF3D7_0607500,PF3D7_0607500.1,PPRFG01_0606100_t1,4.938223938223938,4,5,1274.3333333333364,279.6666666666665,3,112.0
23499,6,PF3D7_1359900,PF3D7_1359900.1,PPRFG01_1361700_t1,4.9381491973559966,14,19,5232.333333333338,1109.666666666676,8,465.0
10920,2,PF3D7_1421500,PF3D7_1421500.1,PPRFG01_1422000_t1,4.938053097345133,1,0,282.99999999999994,56.00000000000004,0,20.0
15394,3,PF3D7_1144500,PF3D7_1144500.1,PPRFG01_1145200_t1,4.937869822485207,3,3,836.3333333333319,177.66666666666683,1,68.0
10397,2,PF3D7_0819200,PF3D7_0819200.1,PPRFG01_0820700_t1,4.937869822485207,6,4,1662.666666666671,365.3333333333328,3,157.0
22093,5,PF3D7_1337300,PF3D7_1337300.1,PPRFG01_1339200_t1,4.937712344280861,5,5,2197.666666666672,451.33333333333115,3,167.0
8688,2,PF3D7_0107200,PF3D7_0107200.1,PPRFG01_0105600_t1,4.937685459940653,3,4,818.6666666666653,192.33333333333354,3,88.0
20810,5,PF3D7_0525300,PF3D7_0525300.1,PPRFG01_0526500_t1,4.9376299376299375,3,4,1203.0000000000002,240.00000000000085,0,91.0
20568,5,PF3D7_0308900,PF3D7_0308900.1,PPRFG01_0310200_t1,4.937591240875912,10,15,3312.6666666666542,797.3333333333353,8,387.0
17692,4,PF3D7_0219700,PF3D7_0219700.1,PPRFG01_0219800_t1,4.9375,2,2,560.3333333333338,111.66666666666656,0,44.0
20559,5,PF3D7_0303700,PF3D7_0303700.1,PPRFG01_0305000_t1,4.9375,4,2,1092.666666666666,251.33333333333363,2,116.0
17259,3,PF3D7_1338500,PF3D7_1338500.1,PPRFG01_1340400_t1,4.9375,6,4,1796.6666666666736,363.3333333333326,1,121.0
19562,4,PF3D7_1138400,PF3D7_1138400.1,PPRFG01_1139100_t1,4.937411263606247,19,34,10334.999999999965,2294.9999999999754,14,1008.0
22636,6,PF3D7_0409100,PF3D7_0409100.1,PPRFG01_0408500_t1,4.937373737373737,4,7,1204.0,281.00000000000017,2,126.0
21633,5,PF3D7_1114600,PF3D7_1114600.1,PPRFG01_1115300_t1,4.937313432835821,3,1,838.3333333333317,166.66666666666666,0,62.0
6530,1,PF3D7_1240000,PF3D7_1240000.1,PPRFG01_1214800_t1,4.937153419593345,4,3,1346.6666666666697,276.33333333333354,2,104.0
23425,6,PF3D7_1320000,PF3D7_1320000.1,PPRFG01_1321900_t1,4.9371519490851234,5,9,3081.9999999999905,671.0000000000006,3,285.0
20450,5,PF3D7_0106000,PF3D7_0106000.1,PPRFG01_0104400_t1,4.93709327548807,2,16,2297.3333333333367,456.6666666666649,2,162.0
22616,6,PF3D7_0322600,PF3D7_0322600.1,PPRFG01_0324100_t1,4.937081161578555,9,9,3370.999999999973,652.0000000000008,1,203.0
19954,4,PF3D7_1325500,PF3D7_1325500.1,PPRFG01_1327400_t1,4.937031484257871,4,3,1649.0000000000052,351.9999999999993,2,126.0
20655,5,PF3D7_0407100,PF3D7_0407100.1,PPRFG01_0406500_t1,4.936936936936937,3,1,812.9999999999986,186.00000000000026,0,81.0
17669,4,PF3D7_0215300,PF3D7_0215300.1,PPRFG01_0215400_t1,4.936936936936937,8,3,2142.6666666666724,521.3333333333314,3,259.0
23153,6,PF3D7_1142900,PF3D7_1142900.1,PPRFG01_1143600_t1,4.936883629191321,3,2,1267.9999999999995,250.00000000000094,1,75.0
15814,3,PF3D7_1243400,PF3D7_1243400.1,PPRFG01_1212000_t1,4.936794582392777,4,4,1118.3333333333317,210.66666666666706,0,61.0
18156,4,PF3D7_0502200,PF3D7_0502200.1,PPRFG01_0503700_t1,4.936794582392777,4,1,1093.6666666666658,235.3333333333335,1,97.0
20341,4,PF3D7_1457600,PF3D7_1457600.1,PPRFG01_1458300_t1,4.936708860759493,5,0,1387.6666666666688,271.333333333334,0,96.0
22851,6,PF3D7_0805100,PF3D7_0805100.1,PPRFG01_0806100_t1,4.936708860759493,5,4,1361.3333333333342,297.66666666666725,2,142.0
18295,4,PF3D7_0619600,PF3D7_0619600.1,PPRFG01_0618100_t1,4.936280137772675,7,6,2185.3333333333385,427.6666666666652,0,130.0
20822,5,PF3D7_0530300,PF3D7_0530300.1,PPRFG01_0531500_t1,4.936103351955308,11,9,3572.3333333333153,723.6666666666683,4,248.0
9881,2,PF3D7_0606900,PF3D7_0606900.1,PPRFG01_0605500_t1,4.936073059360731,2,3,540.3333333333337,116.66666666666659,1,48.0
21982,5,PF3D7_1250400,PF3D7_1250400.1,PPRFG01_1205000_t1,4.935975609756097,6,2,1670.6666666666729,297.33333333333366,0,54.0
19300,4,PF3D7_1015400,PF3D7_1015400.1,PPRFG01_1016500_t1,4.935963777490297,5,4,1936.3333333333467,379.6666666666655,0,137.0
9263,2,PF3D7_0205300,PF3D7_0205300.1,PPRFG01_0205400_t1,4.935876623376624,5,11,1536.333333333336,311.6666666666665,2,115.0
19671,4,PF3D7_1234500,PF3D7_1234500.1,PPRFG01_1220300_t1,4.93586387434555,3,3,952.333333333332,193.66666666666674,2,59.0
15112,3,PF3D7_1007600,PF3D7_1007600.1,PPRFG01_1008800_t1,4.935779816513762,1,1,265.6666666666665,61.33333333333336,1,25.0
22084,5,PF3D7_1332500,PF3D7_1332500.1,PPRFG01_1334500_t1,4.935779816513762,2,1,531.0000000000003,122.99999999999983,0,58.0
19623,4,PF3D7_1214800,PF3D7_1214800.1,PPRFG01_1240100_t1,4.935779816513762,1,0,267.99999999999983,59.00000000000001,0,24.0
22154,5,PF3D7_1359300,PF3D7_1359300.1,PPRFG01_1361100_t1,4.935741088180112,7,14,2621.999999999995,573.0000000000001,3,222.0
21591,5,PF3D7_1032300,PF3D7_1032300.1,PPRFG01_1033400_t1,4.935706084959817,8,7,2192.6666666666742,420.33333333333167,3,125.0
15064,3,PF3D7_0922400,PF3D7_0922400.1,PPRFG01_0921200_t1,4.93564862104188,9,4,2427.0000000000086,509.9999999999975,2,193.0
19611,4,PF3D7_1209600,PF3D7_1209600.1,PPRFG01_1245300_t1,4.935632183908046,4,1,1060.6666666666654,244.33333333333388,1,105.0
14864,3,PF3D7_0821500,PF3D7_0821500.1,PPRFG01_0823000_t1,4.9356060606060606,1,3,649.6666666666665,142.33333333333331,3,53.0
20022,4,PF3D7_1352800,PF3D7_1352800.1,PPRFG01_1354700_t1,4.9355203619909505,4,2,2183.0000000000027,462.99999999999966,1,178.0
22895,6,PF3D7_0823300,PF3D7_0823300.1,PPRFG01_0824800_t1,4.935483870967742,5,20,3632.666666666643,723.3333333333336,5,292.0
17766,4,PF3D7_0323300,PF3D7_0323300.1,PPRFG01_0324800_t1,4.935334872979214,4,4,1073.9999999999989,225.0000000000002,1,81.0
22997,6,PF3D7_1016900,PF3D7_1016900.1,PPRFG01_1018000_t1,4.935185185185185,1,0,256.99999999999983,66.99999999999999,0,35.0
21825,5,PF3D7_1237000,PF3D7_1237000.1,PPRFG01_1217800_t1,4.935131195335277,1,2,1701.000000000008,350.9999999999993,0,126.0
22741,6,PF3D7_0609700,PF3D7_0609700.1,PPRFG01_0608400_t1,4.935085836909871,9,14,4645.99999999999,940.0000000000093,2,366.0
23171,6,PF3D7_1208100,PF3D7_1208100.1,PPRFG01_1246800_t1,4.934977578475336,29,28,11048.666666666548,2301.3333333333203,9,773.0
20860,5,PF3D7_0614000,PF3D7_0614000.1,PPRFG01_0612800_t1,4.934944237918216,5,4,1317.0000000000007,297.00000000000045,2,125.0
22769,6,PF3D7_0624400,PF3D7_0624400.1,PPRFG01_0623000_t1,4.93492586490939,5,1,1508.000000000003,313.0,0,105.0
13647,3,PF3D7_0517500,PF3D7_0517500.1,PPRFG01_0518900_t1,4.934886499402628,5,8,2051.0000000000073,459.99999999999847,3,196.0
18762,4,PF3D7_0815500,PF3D7_0815500.1,PPRFG01_0817000_t1,4.934826883910387,4,6,1227.6666666666656,245.33333333333422,0,96.0
13626,3,PF3D7_0503100,PF3D7_0503100.1,PPRFG01_0504600_t1,4.934823091247672,5,2,1319.3333333333342,291.6666666666667,1,115.0
19600,4,PF3D7_1205700,PF3D7_1205700.1,PPRFG01_1249200_t1,4.934782608695652,3,1,795.666666666666,170.33333333333334,1,66.0
10782,2,PF3D7_1204000,PF3D7_1204000.1,PPRFG01_1250800_t1,4.934782608695652,1,2,401.3333333333336,81.66666666666669,0,28.0
18021,4,PF3D7_0419500,PF3D7_0419500.1,PPRFG01_0416800_t1,4.934701492537314,5,1,1327.3333333333317,280.6666666666669,0,109.0
22322,5,PF3D7_1454900,PF3D7_1454900.1,PPRFG01_1455600_t1,4.934640522875817,1,0,363.0000000000003,95.99999999999993,0,64.0
22672,6,PF3D7_0423000,PF3D7_0423000.1,PPRFG01_0420700_t1,4.934615384615385,2,3,651.0000000000001,128.99999999999963,1,41.0
22390,6,PF3D7_0104400,PF3D7_0104400.1,PPRFG01_0102800_t1,4.934579439252336,5,2,1294.0000000000011,310.9999999999998,1,156.0
19350,4,PF3D7_1034200,PF3D7_1034200.1,PPRFG01_1035300_t1,4.934579439252336,2,4,518.0000000000005,123.99999999999996,2,64.0
9727,2,PF3D7_0505200,PF3D7_0505200.1,PPRFG01_0506600_t1,4.934513274336283,3,4,1390.0000000000016,301.99999999999983,1,126.0
10785,2,PF3D7_1208500,PF3D7_1208500.1,PPRFG01_1246400_t1,4.93445907269605,14,11,4364.666666666637,873.3333333333412,1,283.0
9267,2,PF3D7_0219100,PF3D7_0219100.1,PPRFG01_0219200_t1,4.934272300469484,4,8,1040.9999999999975,237.0000000000005,2,104.0
23556,6,PF3D7_1419700,PF3D7_1419700.1,PPRFG01_1420100_t1,4.93418467583497,3,3,1261.3333333333353,262.666666666667,2,105.0
17760,4,PF3D7_0321400,PF3D7_0321400.1,PPRFG01_0322900_t1,4.934169278996865,3,5,778.3333333333327,178.6666666666668,3,77.0
22213,5,PF3D7_1410900,PF3D7_1410900.1,PPRFG01_1411300_t1,4.934169278996865,6,1,1598.6666666666736,315.3333333333332,0,113.0
23078,6,PF3D7_1111600,PF3D7_1111600.1,PPRFG01_1112300_t1,4.934139784946237,7,7,1833.3333333333387,398.66666666666555,3,175.0
19682,4,PF3D7_1236300,PF3D7_1236300.1,PPRFG01_1218500_t1,4.934117647058824,4,4,1047.6666666666638,227.33333333333394,1,79.0
15316,3,PF3D7_1104500,PF3D7_1104500.1,PPRFG01_1105200_t1,4.934006211180124,5,6,1592.3333333333385,339.66666666666623,0,143.0
21773,5,PF3D7_1220500,PF3D7_1220500.1,PPRFG01_1234200_t1,4.933962264150943,3,4,796.6666666666655,157.33333333333346,3,54.0
19345,4,PF3D7_1030800,PF3D7_1030800.1,PPRFG01_1031900_t1,4.933962264150943,2,0,535.3333333333339,100.66666666666661,0,27.0
21829,5,PF3D7_1238700,PF3D7_1238700.1,PPRFG01_1216100_t1,4.933884297520661,2,3,1205.3333333333328,246.6666666666672,0,89.0
10260,2,PF3D7_0731300,PF3D7_0731300.1,PPRFG01_0730300_t1,4.933753943217666,3,0,781.3333333333327,169.66666666666677,0,74.0
19487,4,PF3D7_1111700,PF3D7_1111700.1,PPRFG01_1112400_t1,4.93375,7,3,2004.3333333333453,395.66666666666515,1,126.0
22689,6,PF3D7_0508100,PF3D7_0508100.1,PPRFG01_0509400_t1,4.933691756272402,11,12,4094.666666666626,927.3333333333419,1,412.0
22221,5,PF3D7_1414200,PF3D7_1414200.1,PPRFG01_1414600_t1,4.933660933660934,1,4,1025.9999999999973,189.00000000000026,1,60.0
22311,5,PF3D7_1450600,PF3D7_1450600.1,PPRFG01_1451300_t1,4.933560477001704,4,2,1423.6666666666667,334.33333333333366,2,147.0
19930,4,PF3D7_1315700,PF3D7_1315700.1,PPRFG01_1317600_t1,4.9335443037974684,3,3,776.9999999999986,171.00000000000026,0,71.0
17437,3,PF3D7_1452200,PF3D7_1452200.1,PPRFG01_1452900_t1,4.933206106870229,5,6,1295.6666666666667,276.3333333333339,3,101.0
20653,5,PF3D7_0406200,PF3D7_0406200.1,PPRFG01_0405700_t1,4.93312101910828,1,0,367.3333333333336,103.66666666666659,0,67.0
22629,6,PF3D7_0406000,PF3D7_0406000.1,PPRFG01_0405500_t1,4.933070866141732,4,2,1263.3333333333326,260.6666666666674,2,101.0
15813,3,PF3D7_1242600,PF3D7_1242600.1,PPRFG01_1212800_t1,4.932821497120921,5,1,1313.666666666668,249.33333333333397,1,68.0
22531,6,PF3D7_0204800,PF3D7_0204800.1,PPRFG01_0204900_t1,4.9326923076923075,4,4,1035.3333333333314,212.66666666666697,0,66.0
21408,5,PF3D7_0916200,PF3D7_0916200.1,PPRFG01_0915100_t1,4.9326923076923075,11,5,2857.666666666653,574.3333333333314,1,195.0
21282,5,PF3D7_0813200,PF3D7_0813200.1,PPRFG01_0814700_t1,4.9326923076923075,1,0,257.3333333333332,54.666666666666686,0,22.0
22038,5,PF3D7_1316700,PF3D7_1316700.1,PPRFG01_1318600_t1,4.932584269662922,6,5,1534.3333333333358,334.66666666666674,1,130.0
17271,3,PF3D7_1345500,PF3D7_1345500.1,PPRFG01_1347400_t1,4.932481751824818,2,4,669.333333333333,152.66666666666674,3,65.0
23187,6,PF3D7_1216900,PF3D7_1216900.1,PPRFG01_1238000_t1,4.932374866879659,5,11,2320.6666666666724,490.3333333333302,5,195.0
19931,4,PF3D7_1315800,PF3D7_1315800.1,PPRFG01_1317700_t1,4.932367149758454,4,2,1040.333333333331,201.66666666666683,0,64.0
20287,4,PF3D7_1441700,PF3D7_1441700.1,PPRFG01_1442400_t1,4.932314410480349,4,3,1154.3333333333333,219.6666666666673,0,72.0
19318,4,PF3D7_1017100,PF3D7_1017100.1,PPRFG01_1018200_t1,4.932258064516129,3,0,780.3333333333322,149.66666666666669,0,55.0
