"Gene ID","source_id","Organism","Genomic Location (Gene)","Ortholog count","Paralog count","Ortholog Group"
"PF3D7_1471400","PF3D7_1471400.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:2,918,191..2,921,490(-)","61","0","OG6_117937"
"PF3D7_1471500","PF3D7_1471500.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:2,922,351..2,924,557(-)","60","0","OG6_145838"
"PF3D7_1471600","PF3D7_1471600.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:2,925,721..2,929,673(+)","26","0","OG6_532433"
"PF3D7_1471700","PF3D7_1471700.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:2,929,823..2,931,547(+)","27","0","OG6_533586"
"PF3D7_1471800","PF3D7_1471800.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:2,931,759..2,932,950(+)","26","0","OG6_532353"
"PF3D7_1471900","PF3D7_1471900.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:2,932,831..2,939,893(-)","40","0","OG6_532336"
"PF3D7_1472000","PF3D7_1472000.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:2,940,178..2,941,916(+)","60","0","OG6_102669"
"PF3D7_1472100","PF3D7_1472100.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:2,941,398..2,945,279(-)","60","0","OG6_101570"
"PF3D7_1472200","PF3D7_1472200.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:2,944,069..2,953,562(+)","60","0","OG6_114105"
"PF3D7_1472300","PF3D7_1472300.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:2,954,108..2,957,273(+)","60","0","OG6_126773"
"PF3D7_1472400","PF3D7_1472400.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:2,957,291..2,961,663(+)","49","0","OG6_532703"
"PF3D7_1472500","PF3D7_1472500.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:2,961,667..2,962,899(-)","61","0","OG6_532632"
"PF3D7_1472600","PF3D7_1472600.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:2,962,911..2,965,133(-)","61","0","OG6_133230"
"PF3D7_1472700","PF3D7_1472700.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:2,966,676..2,969,387(+)","60","0","OG6_105781"
"PF3D7_1472800","PF3D7_1472800.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:2,969,590..2,972,068(-)","60","0","OG6_533055"
"PF3D7_1472900","PF3D7_1472900.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:2,972,727..2,975,092(+)","59","0","OG6_106265"
"PF3D7_1473000","PF3D7_1473000.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:2,975,115..2,975,492(-)","57","0","OG6_533585"
"PF3D7_1473100","PF3D7_1473100.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:2,975,858..2,978,839(-)","61","0","OG6_103725"
"PF3D7_1473200","PF3D7_1473200.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:2,979,847..2,983,715(+)","61","0","OG6_102445"
"PF3D7_1473300","PF3D7_1473300.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:2,984,062..2,987,932(+)","52","0","OG6_533289"
"PF3D7_1473400","PF3D7_1473400.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:2,989,202..2,993,202(+)","34","0","OG6_533124"
"PF3D7_1473500","PF3D7_1473500.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:2,993,137..2,996,381(-)","27","0","OG6_532941"
"PF3D7_1473600","PF3D7_1473600.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:2,996,429..2,998,275(-)","61","0","OG6_532335"
"PF3D7_1473700","PF3D7_1473700.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:2,998,294..3,004,891(-)","37","0","OG6_126865"
"PF3D7_1473900","PF3D7_1473900.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,006,482..3,010,275(+)","58","0","OG6_130410"
"PF3D7_1474100","PF3D7_1474100.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,022,250..3,023,997(+)","59","0","OG6_101985"
"PF3D7_1474200","PF3D7_1474200.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,023,852..3,038,832(-)","26","0","OG6_532940"
"PF3D7_1474300","PF3D7_1474300.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,040,666..3,043,907(+)","54","0","OG6_102812"
"PF3D7_1474400","PF3D7_1474400.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,044,129..3,055,248(+)","49","0","OG6_532376"
"PF3D7_1474500","PF3D7_1474500.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,055,333..3,059,095(-)","59","0","OG6_102246"
"PF3D7_1474600","PF3D7_1474600.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,059,611..3,062,656(+)","61","0","OG6_103371"
"PF3D7_1474700","PF3D7_1474700.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,063,191..3,065,763(-)","61","0","OG6_127997"
"PF3D7_1474800","PF3D7_1474800.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,066,856..3,069,024(+)","61","0","OG6_102143"
"PF3D7_1474900","PF3D7_1474900.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,069,615..3,073,847(+)","60","0","OG6_102881"
"PF3D7_1475000","PF3D7_1475000.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,075,788..3,076,186(+)","53","0","OG6_103162"
"PF3D7_1475100","PF3D7_1475100.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,076,187..3,081,459(+)","59","0","OG6_532837"
"PF3D7_1475300","PF3D7_1475300.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,085,179..3,087,302(+)","61","0","OG6_102743"
"PF3D7_1475400","PF3D7_1475400.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,087,061..3,105,071(-)","836","2","OG6_100282"
"PF3D7_1475500","PF3D7_1475500.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,106,516..3,111,987(+)","61","0","OG6_120266"
"PF3D7_1475600","PF3D7_1475600.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,112,433..3,116,035(-)","63","0","OG6_111201"
"PF3D7_1475700","PF3D7_1475700.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,117,392..3,118,951(+)","61","0","OG6_105183"
"PF3D7_1475800","PF3D7_1475800.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,120,854..3,121,849(+)","29","0","OG6_533384"
"PF3D7_1475900","PF3D7_1475900.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,124,298..3,126,709(+)","59","0","OG6_532884"
"PF3D7_1476000","PF3D7_1476000.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,127,566..3,128,533(-)","27","0","OG6_533005"
"PF3D7_1476100","PF3D7_1476100.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,131,104..3,131,637(+)","46","0","OG6_533634"
"PF3D7_1476200","PF3D7_1476200.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,133,352..3,136,491(+)","26","0","OG6_532686"
"PF3D7_1476300","PF3D7_1476300.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,137,437..3,142,012(+)","232","7","OG6_131849"
"PF3D7_1476500","PF3D7_1476500.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,145,746..3,149,572(+)","28","0","OG6_532800"
"PF3D7_1476700","PF3D7_1476700.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,156,572..3,158,056(+)","649","8","OG6_100231"
"PF3D7_1476800","PF3D7_1476800.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,159,438..3,160,837(+)","649","8","OG6_100231"
"PF3D7_1477100","PF3D7_1477100.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,172,816..3,173,905(-)","163","3","OG6_160725"
"PF3D7_1477200","PF3D7_1477200.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,175,492..3,176,595(+)","135","3","OG6_160721"
"PF3D7_1477300","PF3D7_1477300.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,178,340..3,181,155(+)","906","26","OG6_110760"
"PF3D7_1477400","PF3D7_1477400.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,182,904..3,184,699(+)","906","26","OG6_110760"
"PF3D7_1477500","PF3D7_1477500.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,187,707..3,191,551(+)","232","7","OG6_131849"
"PF3D7_1477600","PF3D7_1477600.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,192,675..3,199,877(+)","656","6","OG6_134606"
"PF3D7_1477700","PF3D7_1477700.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,201,236..3,204,592(+)","74","2","OG6_179324"
"PF3D7_1477800","PF3D7_1477800.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,207,055..3,208,478(+)","135","2","OG6_103494"
"PF3D7_1478000","PF3D7_1478000.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,213,312..3,215,049(+)","906","26","OG6_110760"
"PF3D7_1478100","PF3D7_1478100.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,216,275..3,217,794(-)","53","1","OG6_215319"
"PF3D7_1478600","PF3D7_1478600.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,231,222..3,237,075(+)","35","0","OG6_144120"
"PF3D7_1478800","PF3D7_1478800.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,242,408..3,244,072(-)","27","0","OG6_532398"
"PF3D7_1479000","PF3D7_1479000.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,253,655..3,256,879(+)","455","10","OG6_100152"
"PF3D7_1479100","PF3D7_1479100.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,257,135..3,257,841(-)","95","2","OG6_215318"
"PF3D7_1479200","PF3D7_1479200.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,260,745..3,261,727(+)","906","26","OG6_110760"
"PF3D7_1479400","PF3D7_1479400.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,266,136..3,267,377(+)","4601","156","OG6_100719"
"PF3D7_1479500","PF3D7_1479500.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,269,494..3,270,496(+)","871","30","OG6_109391"
"PF3D7_1479600","PF3D7_1479600.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,272,578..3,273,848(+)","4601","156","OG6_100719"
"PF3D7_1479700","PF3D7_1479700.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,276,230..3,277,501(+)","4601","156","OG6_100719"
"PF3D7_1479800","PF3D7_1479800.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,279,500..3,280,662(+)","4601","156","OG6_100719"
"PF3D7_1479900","PF3D7_1479900.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,282,729..3,283,752(+)","871","30","OG6_109391"
"PF3D7_1480000","PF3D7_1480000.1","Plasmodium falciparum 3D7","Pf3D7_14_v3:3,285,900..3,287,003(+)","4601","156","OG6_100719"
"PF3D7_API01800","PF3D7_API01800.1","Plasmodium falciparum 3D7","Pf3D7_API_v3:4,178..4,567(+)","103","1","OG6_101573"
"PF3D7_API02000","PF3D7_API02000.1","Plasmodium falciparum 3D7","Pf3D7_API_v3:4,802..5,158(+)","102","1","OG6_100370"
"PF3D7_API02700","PF3D7_API02700.1","Plasmodium falciparum 3D7","Pf3D7_API_v3:7,559..7,927(+)","101","1","OG6_101451"
"PF3D7_API02900","PF3D7_API02900.1","Plasmodium falciparum 3D7","Pf3D7_API_v3:8,417..9,649(+)","108","1","OG6_100780"
"PF3D7_API04300","PF3D7_API04300.1","Plasmodium falciparum 3D7","Pf3D7_API_v3:17,247..18,974(-)","167","2","OG6_100210"
"PF3D7_API04400","PF3D7_API04400.1","Plasmodium falciparum 3D7","Pf3D7_API_v3:18,977..22,051(-)","167","2","OG6_100190"
"PPRFG01_0000200","PPRFG01_0000200_t1","Plasmodium praefalciparum strain G01","FMIP01000036:1,579..2,686(+)","4196","561","OG6_100719"
"PPRFG01_0000300","PPRFG01_0000300_t1","Plasmodium praefalciparum strain G01","FMIP01000036:4,796..6,179(+)","4196","561","OG6_100719"
"PPRFG01_0000400","PPRFG01_0000400_t1","Plasmodium praefalciparum strain G01","FMIP01000036:7,982..9,053(+)","4196","561","OG6_100719"
"PPRFG01_0000500","PPRFG01_0000500_t1","Plasmodium praefalciparum strain G01","FMIP01000036:11,442..12,392(+)","4196","561","OG6_100719"
"PPRFG01_0000600","PPRFG01_0000600_t1","Plasmodium praefalciparum strain G01","FMIP01000036:14,791..16,046(+)","4196","561","OG6_100719"
"PPRFG01_0000700","PPRFG01_0000700_t1","Plasmodium praefalciparum strain G01","FMIP01000036:18,274..19,390(+)","4196","561","OG6_100719"
"PPRFG01_0000800","PPRFG01_0000800_t1","Plasmodium praefalciparum strain G01","FMIP01000036:21,768..22,974(+)","4196","561","OG6_100719"
"PPRFG01_0000900","PPRFG01_0000900_t1","Plasmodium praefalciparum strain G01","FMIP01000036:25,287..26,192(+)","4196","561","OG6_100719"
"PPRFG01_0001000","PPRFG01_0001000_t1","Plasmodium praefalciparum strain G01","FMIP01000036:28,208..29,211(+)","831","70","OG6_109391"
"PPRFG01_0001100","PPRFG01_0001100_t1","Plasmodium praefalciparum strain G01","FMIP01000036:31,379..32,609(-)","4196","561","OG6_100719"
"PPRFG01_0001200","PPRFG01_0001200_t1","Plasmodium praefalciparum strain G01","FMIP01000036:34,584..35,941(-)","4196","561","OG6_100719"
"PPRFG01_0001300","PPRFG01_0001300_t1","Plasmodium praefalciparum strain G01","FMIP01000036:39,829..49,325(+)","2164","112","OG6_104345"
"PPRFG01_0001400","PPRFG01_0001400_t1","Plasmodium praefalciparum strain G01","FMIP01000036:50,353..57,902(-)","2164","112","OG6_104345"
"PPRFG01_0001500","PPRFG01_0001500_t1","Plasmodium praefalciparum strain G01","FMIP01000002:267..8,961(+)","2164","112","OG6_104345"
"PPRFG01_0001600","PPRFG01_0001600_t1","Plasmodium praefalciparum strain G01","FMIP01000002:10,633..22,825(+)","2164","112","OG6_104345"
"PPRFG01_0001700","PPRFG01_0001700_t1","Plasmodium praefalciparum strain G01","FMIP01000002:23,869..27,286(-)","2164","112","OG6_104345"
"PPRFG01_0001800","PPRFG01_0001800_t1","Plasmodium praefalciparum strain G01","FMIP01000002:28,965..29,177(-)","867","65","OG6_110760"
"PPRFG01_0001900","PPRFG01_0001900_t1","Plasmodium praefalciparum strain G01","FMIP01000002:32,069..33,380(+)","4196","561","OG6_100719"
"PPRFG01_0002000","PPRFG01_0002000_t1","Plasmodium praefalciparum strain G01","FMIP01000002:35,172..36,383(+)","4196","561","OG6_100719"
"PPRFG01_0002100","PPRFG01_0002100_t1","Plasmodium praefalciparum strain G01","FMIP01000002:39,011..39,571(+)","210","10","OG6_122335"
"PPRFG01_0002200","PPRFG01_0002200_t1","Plasmodium praefalciparum strain G01","FMIP01000002:40,737..40,955(-)","193","6","OG6_126097"
"PPRFG01_0002300","PPRFG01_0002300_t1","Plasmodium praefalciparum strain G01","FMIP01000002:43,427..44,839(-)","4196","561","OG6_100719"
"PPRFG01_0002400","PPRFG01_0002400_t1","Plasmodium praefalciparum strain G01","FMIP01000002:46,927..47,582(-)","831","70","OG6_109391"
"PPRFG01_0002500","PPRFG01_0002500_t1","Plasmodium praefalciparum strain G01","FMIP01000002:49,364..50,325(+)","867","65","OG6_110760"
"PPRFG01_0002600","PPRFG01_0002600_t1","Plasmodium praefalciparum strain G01","FMIP01000002:52,163..53,278(+)","4196","561","OG6_100719"
"PPRFG01_0002700","PPRFG01_0002700_t1","Plasmodium praefalciparum strain G01","FMIP01000002:55,575..56,822(-)","4196","561","OG6_100719"
"PPRFG01_0002800","PPRFG01_0002800_t1","Plasmodium praefalciparum strain G01","FMIP01000002:58,508..58,720(-)","867","65","OG6_110760"
"PPRFG01_0002900","PPRFG01_0002900_t1","Plasmodium praefalciparum strain G01","FMIP01000002:61,611..62,963(+)","4196","561","OG6_100719"
"PPRFG01_0003000","PPRFG01_0003000_t1","Plasmodium praefalciparum strain G01","FMIP01000002:64,841..66,048(+)","4196","561","OG6_100719"
"PPRFG01_0003100","PPRFG01_0003100_t1","Plasmodium praefalciparum strain G01","FMIP01000002:68,202..69,231(+)","831","70","OG6_109391"
"PPRFG01_0003200","PPRFG01_0003200_t1","Plasmodium praefalciparum strain G01","FMIP01000002:71,581..72,568(-)","831","70","OG6_109391"
"PPRFG01_0003300","PPRFG01_0003300_t1","Plasmodium praefalciparum strain G01","FMIP01000002:74,633..75,739(-)","4196","561","OG6_100719"
"PPRFG01_0003400","PPRFG01_0003400_t1","Plasmodium praefalciparum strain G01","FMIP01000002:77,826..79,007(-)","4196","561","OG6_100719"
"PPRFG01_0003500","PPRFG01_0003500_t1","Plasmodium praefalciparum strain G01","FMIP01000002:81,159..82,249(-)","4196","561","OG6_100719"
"PPRFG01_0003600","PPRFG01_0003600_t1","Plasmodium praefalciparum strain G01","FMIP01000002:84,576..85,908(-)","4196","561","OG6_100719"
"PPRFG01_0003700","PPRFG01_0003700_t1","Plasmodium praefalciparum strain G01","FMIP01000002:87,563..88,487(-)","867","65","OG6_110760"
"PPRFG01_0003800","PPRFG01_0003800_t1","Plasmodium praefalciparum strain G01","FMIP01000002:92,056..93,301(+)","4196","561","OG6_100719"
"PPRFG01_0003900","PPRFG01_0003900_t1","Plasmodium praefalciparum strain G01","FMIP01000002:95,807..96,466(+)","831","70","OG6_109391"
"PPRFG01_0004000","PPRFG01_0004000_t1","Plasmodium praefalciparum strain G01","FMIP01000002:98,162..98,988(+)","90","5","OG6_215314"
"PPRFG01_0004300","PPRFG01_0004300_t1","Plasmodium praefalciparum strain G01","FMIP01000013:3,437..4,314(+)","4196","561","OG6_100719"
"PPRFG01_0004400","PPRFG01_0004400_t1","Plasmodium praefalciparum strain G01","FMIP01000013:6,696..7,805(+)","4196","561","OG6_100719"
"PPRFG01_0004500","PPRFG01_0004500_t1","Plasmodium praefalciparum strain G01","FMIP01000013:9,912..11,014(+)","4196","561","OG6_100719"
"PPRFG01_0004600","PPRFG01_0004600_t1","Plasmodium praefalciparum strain G01","FMIP01000013:12,581..14,375(+)","4196","561","OG6_100719"
"PPRFG01_0004700","PPRFG01_0004700_t1","Plasmodium praefalciparum strain G01","FMIP01000013:16,258..17,373(+)","4196","561","OG6_100719"
"PPRFG01_0004800","PPRFG01_0004800_t1","Plasmodium praefalciparum strain G01","FMIP01000013:19,498..20,695(+)","4196","561","OG6_100719"
"PPRFG01_0004900","PPRFG01_0004900_t1","Plasmodium praefalciparum strain G01","FMIP01000013:22,804..23,885(+)","4196","561","OG6_100719"
"PPRFG01_0005000","PPRFG01_0005000_t1","Plasmodium praefalciparum strain G01","FMIP01000013:26,024..27,322(+)","4196","561","OG6_100719"
"PPRFG01_0005100","PPRFG01_0005100_t1","Plasmodium praefalciparum strain G01","FMIP01000013:29,753..31,080(+)","4196","561","OG6_100719"
"PPRFG01_0005200","PPRFG01_0005200_t1","Plasmodium praefalciparum strain G01","FMIP01000013:33,497..34,587(+)","4196","561","OG6_100719"
"PPRFG01_0005300","PPRFG01_0005300_t1","Plasmodium praefalciparum strain G01","FMIP01000013:36,627..37,640(+)","831","70","OG6_109391"
"PPRFG01_0005400","PPRFG01_0005400_t1","Plasmodium praefalciparum strain G01","FMIP01000013:39,628..40,949(-)","4196","561","OG6_100719"
"PPRFG01_0005500","PPRFG01_0005500_t1","Plasmodium praefalciparum strain G01","FMIP01000013:44,837..56,791(+)","2164","112","OG6_104345"
"PPRFG01_0005700","PPRFG01_0005700_t1","Plasmodium praefalciparum strain G01","FMIP01000017:2,287..9,522(+)","2164","112","OG6_104345"
"PPRFG01_0005800","PPRFG01_0005800_t1","Plasmodium praefalciparum strain G01","FMIP01000017:10,580..22,817(-)","2164","112","OG6_104345"
"PPRFG01_0005900","PPRFG01_0005900_t1","Plasmodium praefalciparum strain G01","FMIP01000017:26,685..27,993(+)","4196","561","OG6_100719"
"PPRFG01_0006000","PPRFG01_0006000_t1","Plasmodium praefalciparum strain G01","FMIP01000017:29,877..31,070(+)","4196","561","OG6_100719"
"PPRFG01_0006100","PPRFG01_0006100_t1","Plasmodium praefalciparum strain G01","FMIP01000017:33,179..34,190(+)","831","70","OG6_109391"
"PPRFG01_0006200","PPRFG01_0006200_t1","Plasmodium praefalciparum strain G01","FMIP01000017:36,296..37,610(+)","4196","561","OG6_100719"
"PPRFG01_0006300","PPRFG01_0006300_t1","Plasmodium praefalciparum strain G01","FMIP01000017:38,095..39,083(-)","867","65","OG6_110760"
"PPRFG01_0006400","PPRFG01_0006400_t1","Plasmodium praefalciparum strain G01","FMIP01000017:41,670..42,664(-)","831","70","OG6_109391"
"PPRFG01_0006500","PPRFG01_0006500_t1","Plasmodium praefalciparum strain G01","FMIP01000017:44,736..45,836(-)","4196","561","OG6_100719"
"PPRFG01_0006600","PPRFG01_0006600_t1","Plasmodium praefalciparum strain G01","FMIP01000017:48,249..49,605(-)","4196","561","OG6_100719"
"PPRFG01_0006700","PPRFG01_0006700_t1","Plasmodium praefalciparum strain G01","FMIP01000017:51,651..52,976(-)","4196","561","OG6_100719"
"PPRFG01_0006800","PPRFG01_0006800_t1","Plasmodium praefalciparum strain G01","FMIP01000017:55,115..56,209(-)","4196","561","OG6_100719"
"PPRFG01_0006900","PPRFG01_0006900_t1","Plasmodium praefalciparum strain G01","FMIP01000017:58,076..59,395(-)","4196","561","OG6_100719"
"PPRFG01_0007000","PPRFG01_0007000_t1","Plasmodium praefalciparum strain G01","FMIP01000017:61,524..62,709(-)","4196","561","OG6_100719"
"PPRFG01_0007100","PPRFG01_0007100_t1","Plasmodium praefalciparum strain G01","FMIP01000017:65,136..66,409(-)","4196","561","OG6_100719"
"PPRFG01_0007200","PPRFG01_0007200_t1","Plasmodium praefalciparum strain G01","FMIP01000017:68,069..68,994(-)","867","65","OG6_110760"
"PPRFG01_00100000","PPRFG01_00100000_t1","Plasmodium praefalciparum strain G01","FMIP01000027:2,643..3,608(-)","2164","112","OG6_104345"
"PPRFG01_00100100","PPRFG01_00100100_t1","Plasmodium praefalciparum strain G01","FMIP01000027:5,747..6,534(+)","193","6","OG6_126097"
"PPRFG01_00100200","PPRFG01_00100200_t1","Plasmodium praefalciparum strain G01","FMIP01000027:7,093..7,909(-)","210","10","OG6_122335"
"PPRFG01_00100300","PPRFG01_00100300_t1","Plasmodium praefalciparum strain G01","FMIP01000027:10,031..10,801(-)","152","1","OG6_128718"
"PPRFG01_00100400","PPRFG01_00100400_t1","Plasmodium praefalciparum strain G01","FMIP01000027:11,966..13,071(+)","121","2","OG6_128062"
"PPRFG01_00100500","PPRFG01_00100500_t1","Plasmodium praefalciparum strain G01","FMIP01000027:15,404..16,625(+)","4196","561","OG6_100719"
"PPRFG01_00100600","PPRFG01_00100600_t1","Plasmodium praefalciparum strain G01","FMIP01000027:18,422..19,706(+)","4196","561","OG6_100719"
"PPRFG01_00100700","PPRFG01_00100700_t1","Plasmodium praefalciparum strain G01","FMIP01000027:22,717..34,187(-)","2164","112","OG6_104345"
"PPRFG01_00100800","PPRFG01_00100800_t1","Plasmodium praefalciparum strain G01","FMIP01000027:35,435..45,111(+)","2164","112","OG6_104345"
"PPRFG01_00100900","PPRFG01_00100900_t1","Plasmodium praefalciparum strain G01","FMIP01000027:46,134..53,298(-)","2164","112","OG6_104345"
"PPRFG01_0010400","PPRFG01_0010400_t1","Plasmodium praefalciparum strain G01","FMIP01000030:1,341..2,623(+)","4196","561","OG6_100719"
"PPRFG01_0010500","PPRFG01_0010500_t1","Plasmodium praefalciparum strain G01","FMIP01000030:5,066..6,284(+)","4196","561","OG6_100719"
"PPRFG01_00106000","PPRFG01_00106000_t1","Plasmodium praefalciparum strain G01","FMIP01000029:1,013..2,274(+)","4196","561","OG6_100719"
"PPRFG01_0010600","PPRFG01_0010600_t1","Plasmodium praefalciparum strain G01","FMIP01000030:8,383..9,561(+)","4196","561","OG6_100719"
"PPRFG01_00106100","PPRFG01_00106100_t1","Plasmodium praefalciparum strain G01","FMIP01000029:4,304..5,629(+)","4196","561","OG6_100719"
"PPRFG01_00106200","PPRFG01_00106200_t1","Plasmodium praefalciparum strain G01","FMIP01000029:7,323..8,563(-)","4196","561","OG6_100719"
"PPRFG01_00106300","PPRFG01_00106300_t1","Plasmodium praefalciparum strain G01","FMIP01000029:10,441..11,767(-)","4196","561","OG6_100719"
"PPRFG01_00106400","PPRFG01_00106400_t1","Plasmodium praefalciparum strain G01","FMIP01000029:13,900..14,974(-)","4196","561","OG6_100719"
"PPRFG01_00106500","PPRFG01_00106500_t1","Plasmodium praefalciparum strain G01","FMIP01000029:16,872..18,190(-)","4196","561","OG6_100719"
"PPRFG01_00106600","PPRFG01_00106600_t1","Plasmodium praefalciparum strain G01","FMIP01000029:20,105..21,414(-)","4196","561","OG6_100719"
"PPRFG01_0010700","PPRFG01_0010700_t1","Plasmodium praefalciparum strain G01","FMIP01000030:11,633..12,710(+)","4196","561","OG6_100719"
"PPRFG01_0010900","PPRFG01_0010900_t1","Plasmodium praefalciparum strain G01","FMIP01000030:18,293..19,355(+)","4196","561","OG6_100719"
"PPRFG01_0011000","PPRFG01_0011000_t1","Plasmodium praefalciparum strain G01","FMIP01000030:21,586..22,583(+)","831","70","OG6_109391"
"PPRFG01_0011100","PPRFG01_0011100_t1","Plasmodium praefalciparum strain G01","FMIP01000030:24,791..25,971(-)","4196","561","OG6_100719"
"PPRFG01_00111600.2","PPRFG01_00111600.2_t1","Plasmodium praefalciparum strain G01","FMIP01000031:5,306..5,887(-)","867","65","OG6_110760"
"PPRFG01_00111700","PPRFG01_00111700_t1","Plasmodium praefalciparum strain G01","FMIP01000031:8,756..9,670(-)","230","9","OG6_131849"
"PPRFG01_0011200","PPRFG01_0011200_t1","Plasmodium praefalciparum strain G01","FMIP01000030:27,866..29,217(-)","4196","561","OG6_100719"
"PPRFG01_0011300","PPRFG01_0011300_t1","Plasmodium praefalciparum strain G01","FMIP01000030:31,051..32,362(-)","4196","561","OG6_100719"
"PPRFG01_0011400","PPRFG01_0011400_t1","Plasmodium praefalciparum strain G01","FMIP01000030:36,318..47,030(+)","2164","112","OG6_104345"
"PPRFG01_00114600","PPRFG01_00114600_t1","Plasmodium praefalciparum strain G01","FMIP01000012:1,996..3,321(+)","4196","561","OG6_100719"
