GENE	TRANS	NAME	NS	SYN	FFD	TOTAL_CODING_LENGTH	PROP_NS	PROP_SYN	PROP_FFD	STOP_CODONS	FULL_LENGTH	COORD	variable	value	ID	coding_length_adj
PF3D7_1129400	PF3D7_1129400.1	RNA cytosine C(5)-methyltransferase, putative	1545.833333	359.1666667	141	1905	0.811461067	0.188538933	0.074015748	1	1905	location=Pf3D7_11_v3:1138075-1139979(-)	5	0.7433808553971487	PF3D7_1129400	1416.1405295315683
PF3D7_1215400	PF3D7_1215400.1	conserved Plasmodium protein, unknown function	1511.166667	339.8333333	137	1851	0.816405547	0.183594453	0.074014046	1	1851	location=Pf3D7_12_v3:631161-633011(-)	4	0.8503253796095445	PF3D7_1215400	1573.952277657267
PF3D7_1030600	PF3D7_1030600.1	tRNA N6-adenosine threonylcarbamoyltransferase	1449.833333	347.1666667	133	1797	0.806807642	0.193192358	0.074012243	1	1797	location=Pf3D7_10_v3:1245880-1247676(-)	5	0.815347721822542	PF3D7_1030600	1465.179856115108
PF3D7_0219800	PF3D7_0219800.1	Plasmodium exported protein (PHISTc), unknown function	777.6666667	182.3333333	71	960	0.810069444	0.189930556	0.073958333	1	1071	location=Pf3D7_02_v3:786870-787940(-)	3	0.7888446215139442	PF3D7_0219800	757.2908366533865
PF3D7_0609400	PF3D7_0609400.1	mitochondrial cardiolipin synthase, putative	1459.333333	352.6666667	134	1812	0.805371597	0.194628403	0.073951435	1	1812	location=Pf3D7_06_v3:399813-401624(-)	5	0.8037383177570093	PF3D7_0609400	1456.3738317757009
PF3D7_1211300	PF3D7_1211300.1	DNA helicase MCM8, putative	2751.333333	656.6666667	252	3408	0.807316119	0.192683881	0.073943662	1	3706	location=Pf3D7_12_v3:498524-502229(-)	5	0.7788203753351206	PF3D7_1211300	2654.219839142091
PF3D7_1104500	PF3D7_1104500.1	WD repeat-containing protein, putative	1564.833333	370.1666667	143	1935	0.808699397	0.191300603	0.073901809	1	1935	location=Pf3D7_11_v3:199103-201037(-)	3	0.8110687022900763	PF3D7_1104500	1569.4179389312976
PF3D7_1304500	PF3D7_1304500.1	small heat shock protein, putative	519.0	117.0	47	636	0.816037736	0.183962264	0.073899371	1	636	location=Pf3D7_13_v3:235800-236435(-)	5	0.8164556962025317	PF3D7_1304500	519.2658227848101
PF3D7_1012100	PF3D7_1012100.1	conserved protein, unknown function	935.8333333	228.1666667	86	1164	0.803980527	0.196019473	0.073883162	1	1466	location=Pf3D7_10_v3:468071-469536(-)	5	0.7111801242236024	PF3D7_1012100	827.8136645962733
PF3D7_0515500	PF3D7_0515500.1	gametogenesis essential protein 1, putative	2287.333333	595.6666667	213	2883	0.793386519	0.206613481	0.073881374	1	3549	location=Pf3D7_05_v3:641137-644685(-)	4	0.7773359840954275	PF3D7_0515500	2241.0596421471173
PF3D7_0613700	PF3D7_0613700.1	syntaxin-binding protein, putative	1697.333333	414.6666667	156	2112	0.803661616	0.196338384	0.073863636	1	2112	location=Pf3D7_06_v3:559349-561460(-)	6	0.8138297872340425	PF3D7_0613700	1718.8085106382978
PF3D7_0527400	PF3D7_0527400.1	conserved Plasmodium protein, unknown function	425.1666667	102.8333333	39	528	0.805239899	0.194760101	0.073863636	1	528	location=Pf3D7_05_v3:1140627-1141154(+)	5	0.8505747126436781	PF3D7_0527400	449.10344827586204
PF3D7_0905900	PF3D7_0905900.1	coatomer subunit beta, putative	2441.666667	591.3333333	224	3033	0.80503352	0.19496648	0.07385427	1	3033	location=Pf3D7_09_v3:293585-296617(-)	5	0.6986486486486486	PF3D7_0905900	2119.0013513513513
PF3D7_0213000	PF3D7_0213000.1	conserved protein, unknown function	399.0	102.0	37	501	0.796407186	0.203592814	0.073852295	1	501	location=Pf3D7_02_v3:535646-536146(+)	4	0.7815126050420168	PF3D7_0213000	391.5378151260504
PF3D7_0625600	PF3D7_0625600.1	poly(A) polymerase PAP, putative	1528.0	368.0	140	1896	0.805907173	0.194092827	0.073839662	1	1896	location=Pf3D7_06_v3:1039655-1041550(+)	4	0.6082191780821918	PF3D7_0625600	1153.1835616438357
PF3D7_0909600	PF3D7_0909600.1	conserved protein, unknown function	1460.5	354.5	134	1815	0.804683196	0.195316804	0.073829201	1	2136	location=Pf3D7_09_v3:433238-435373(-)	6	0.7867036011080333	PF3D7_0909600	1427.8670360110805
PF3D7_0614800	PF3D7_0614800.1	endonuclease III-like protein 1, putative	1066.666667	247.3333333	97	1314	0.811770675	0.188229325	0.073820396	1	1314	location=Pf3D7_06_v3:615297-616610(-)	6	0.8047945205479452	PF3D7_0614800	1057.5
PF3D7_0822000	PF3D7_0822000.1	ribosomal protein L4, mitochondrial, putative	1381.666667	325.3333333	126	1707	0.809412224	0.190587776	0.073813708	1	1837	location=Pf3D7_08_v3:978798-980634(+)	5	0.6947115384615384	PF3D7_0822000	1185.8725961538462
PF3D7_0321500	PF3D7_0321500.1	peptidase, putative	2586.333333	638.6666667	238	3225	0.801963824	0.198036176	0.07379845	1	3225	location=Pf3D7_03_v3:896546-899770(-)	5	0.8447368421052631	PF3D7_0321500	2724.2763157894738
PF3D7_0620100	PF3D7_0620100.1	ATP synthase-associated protein, putative	315.3333333	77.66666667	29	393	0.802374894	0.197625106	0.073791349	1	498	location=Pf3D7_06_v3:845660-846157(+)	3	0.8734177215189873	PF3D7_0620100	343.253164556962
PF3D7_0821000	PF3D7_0821000.1	conserved Plasmodium protein, unknown function	1244.333333	300.6666667	114	1545	0.805393743	0.194606257	0.073786408	1	2155	location=Pf3D7_08_v3:948745-950899(+)	5	0.5791245791245792	PF3D7_0821000	894.7474747474748
PF3D7_1220100	PF3D7_1220100.1	pre-mRNA-processing factor 17, putative	1508.0	349.0	137	1857	0.812062466	0.187937534	0.073774906	1	1857	location=Pf3D7_12_v3:802544-804400(+)	4	0.7203883495145631	PF3D7_1220100	1337.7611650485437
PF3D7_1474100	PF3D7_1474100.1	ribosomal protein L20, mitochondrial, putative	291.3333333	74.66666667	27	366	0.795992714	0.204007286	0.073770492	1	499	location=Pf3D7_14_v3:3023228-3023726(+)	1	0.7943262411347518	PF3D7_1474100	290.72340425531917
PF3D7_0803300	PF3D7_0803300.1	mitogen-activated protein kinase organizer 1, putative	880.5	217.5	81	1098	0.801912568	0.198087432	0.073770492	1	1841	location=Pf3D7_08_v3:208451-210291(+)	4	0.8167330677290837	PF3D7_0803300	896.7729083665339
PF3D7_1017300	PF3D7_1017300.1	golgi re-assembly stacking protein 1	1396.0	326.0	127	1722	0.81068525	0.18931475	0.073751452	1	1870	location=Pf3D7_10_v3:694840-696709(-)	5	0.8406708595387841	PF3D7_1017300	1447.6352201257862
PF3D7_1017300	PF3D7_1017300.2	golgi re-assembly stacking protein 2	1419.5	332.5	126	1752	0.810216895	0.189783105	0.071917808	1	1752	location=Pf3D7_10_v3:694840-696591(-)	5	0.8406708595387841	PF3D7_1017300	1472.8553459119496
PF3D7_1465300	PF3D7_1465300.1	ribonuclease Z, putative	2081.833333	495.1666667	190	2577	0.807851507	0.192148493	0.073729142	1	3189	location=Pf3D7_14_v3:2643004-2646192(+)	2	0.8588374851720048	PF3D7_1465300	2213.2241992882564
PF3D7_1037800	PF3D7_1037800.1	dynein intermediate chain, putative	2282.166667	552.8333333	209	2835	0.804997061	0.195002939	0.07372134	1	5060	location=Pf3D7_10_v3:1497096-1502155(-)	6	0.816	PF3D7_1037800	2313.3599999999997
PF3D7_0523600	PF3D7_0523600.1	conserved protein, unknown function	500.3333333	123.6666667	46	624	0.801816239	0.198183761	0.073717949	1	1206	location=Pf3D7_05_v3:978665-979870(+)	2	0.7674418604651163	PF3D7_0523600	478.8837209302326
PF3D7_1248800	PF3D7_1248800.1	conserved Plasmodium protein, unknown function	227.8333333	57.16666667	21	285	0.799415205	0.200584795	0.073684211	1	285	location=Pf3D7_12_v3:2001987-2002271(+)	5	0.8732394366197183	PF3D7_1248800	248.8732394366197
PF3D7_0907400	PF3D7_0907400.1	ATP-dependent protease ATPase subunit ClpY	2244.666667	524.3333333	204	2769	0.810641628	0.189358372	0.073672806	1	2769	location=Pf3D7_09_v3:351955-354723(-)	6	0.7473404255319149	PF3D7_0907400	2069.3856382978724
PF3D7_0910100	PF3D7_0910100.1	exportin-7, putative	2894.666667	702.3333333	265	3597	0.804744695	0.195255305	0.073672505	1	4360	location=Pf3D7_09_v3:456959-461318(-)	4	0.6675496688741722	PF3D7_0910100	2401.1761589403973
PF3D7_0417000	PF3D7_0417000.1	conserved Plasmodium protein, unknown function	665.5	162.5	61	828	0.803743961	0.196256039	0.073671498	1	943	location=Pf3D7_04_v3:742149-743091(+)	3	0.6853932584269663	PF3D7_0417000	567.5056179775281
PF3D7_1322000	PF3D7_1322000.1	nucleoside-diphosphatase, putative	1366.666667	331.3333333	125	1698	0.804868473	0.195131527	0.073616019	1	2235	location=Pf3D7_13_v3:916360-918594(+)	4	0.7560975609756098	PF3D7_1322000	1283.8536585365853
PF3D7_0920000	PF3D7_0920000.1	elongation of fatty acids protein, putative	1537.0	392.0	142	1929	0.796785899	0.203214101	0.073613271	1	1929	location=Pf3D7_09_v3:822665-824593(+)	5	0.8394004282655246	PF3D7_0920000	1619.203426124197
PF3D7_0905500	PF3D7_0905500.1	conserved protein, unknown function	576.8333333	143.1666667	53	720	0.801157407	0.198842593	0.073611111	1	720	location=Pf3D7_09_v3:278369-279088(+)	4	0.664179104477612	PF3D7_0905500	478.2089552238806
PF3D7_1460200	PF3D7_1460200.1	conserved protein, unknown function	745.6666667	178.3333333	68	924	0.806998557	0.193001443	0.073593074	1	924	location=Pf3D7_14_v3:2456879-2457802(-)	2	0.8513513513513513	PF3D7_1460200	786.6486486486486
PF3D7_1011000	PF3D7_1011000.1	inner membrane complex sub-compartment protein 1	352.3333333	82.66666667	32	435	0.809961686	0.190038314	0.073563218	1	937	location=Pf3D7_10_v3:429204-430140(-)	5	0.6464646464646465	PF3D7_1011000	281.21212121212125
PF3D7_1227200	PF3D7_1227200.1	potassium channel K1	4743.833333	1157.166667	434	5901	0.803903293	0.196096707	0.073546856	1	6095	location=Pf3D7_12_v3:1098129-1104223(+)	6	0.7769485903814262	PF3D7_1227200	4584.773631840796
PF3D7_1450700	PF3D7_1450700.1	conserved Plasmodium protein, unknown function	1513.666667	349.3333333	137	1863	0.812488817	0.187511183	0.073537305	1	1863	location=Pf3D7_14_v3:2078488-2080350(+)	6	0.8474295190713101	PF3D7_1450700	1578.761194029851
PF3D7_1441900	PF3D7_1441900.1	RNA polymerase II transcription factor B subunit 5, putative	166.8333333	37.16666667	15	204	0.817810458	0.182189542	0.073529412	1	204	location=Pf3D7_14_v3:1704594-1704797(+)	2	0.8181818181818182	PF3D7_1441900	166.9090909090909
PF3D7_0911300	PF3D7_0911300.1	cysteine repeat modular protein 1	7962.333333	1979.666667	731	9942	0.800878428	0.199121572	0.073526453	1	10063	location=Pf3D7_09_v3:511467-521529(+)	6	0.8082549634273772	PF3D7_0911300	8035.670846394984
PF3D7_0504000	PF3D7_0504000.1	cation transporting P-ATPase	5799.833333	1382.166667	528	7182	0.807551286	0.192448714	0.073517126	1	7344	location=Pf3D7_05_v3:157625-164968(+)	4	0.7971506105834464	PF3D7_0504000	5725.135685210312
PF3D7_0409700	PF3D7_0409700.1	peptide chain release factor 2	470.1666667	114.8333333	43	585	0.803703704	0.196296296	0.073504274	1	1099	location=Pf3D7_04_v3:456922-458020(+)	6	0.7972972972972973	PF3D7_0409700	466.4189189189189
PF3D7_0630400	PF3D7_0630400.1	conserved Plasmodium protein, unknown function	944.3333333	225.6666667	86	1170	0.807122507	0.192877493	0.073504274	1	1170	location=Pf3D7_06_v3:1272363-1273532(-)	3	0.7848837209302325	PF3D7_0630400	918.313953488372
PF3D7_1246300	PF3D7_1246300.1	protein KIC4	2166.833333	500.1666667	196	2667	0.812460942	0.187539058	0.073490814	1	3797	location=Pf3D7_12_v3:1925642-1929438(+)	6	0.8355359765051396	PF3D7_1246300	2228.3744493392073
PF3D7_1018300	PF3D7_1018300.1	peptidase, putative	2477.166667	570.8333333	224	3048	0.812718723	0.187281277	0.073490814	1	3048	location=Pf3D7_10_v3:729809-732856(-)	5	0.8109090909090909	PF3D7_1018300	2471.650909090909
PF3D7_0820500	PF3D7_0820500.1	protein transport protein YIF1, putative	2090.166667	468.8333333	188	2559	0.816790413	0.183209587	0.073466198	1	2559	location=Pf3D7_08_v3:925113-927671(+)	3	0.8125	PF3D7_0820500	2079.1875
PF3D7_1367500	PF3D7_1367500.1	NADH-cytochrome b5 reductase, putative	876.5	212.5	80	1089	0.80486685	0.19513315	0.073461892	1	1207	location=Pf3D7_13_v3:2692076-2693282(+)	5	0.8120300751879699	PF3D7_1367500	884.3007518796992
PF3D7_1217300	PF3D7_1217300.1	GTP-binding protein EngA	2339.0	547.0	212	2886	0.81046431	0.18953569	0.073458073	1	2886	location=Pf3D7_12_v3:682837-685722(+)	5	0.7599364069952306	PF3D7_1217300	2193.1764705882356
PF3D7_0801800	PF3D7_0801800.1	mannose-6-phosphate isomerase, putative	2470.166667	565.8333333	223	3036	0.813625384	0.186374616	0.07345191	1	3036	location=Pf3D7_08_v3:119032-122067(-)	6	0.8214285714285714	PF3D7_0801800	2493.8571428571427
PF3D7_1023700	PF3D7_1023700.1	conserved Plasmodium protein, unknown function	1819.166667	454.8333333	167	2274	0.799985342	0.200014658	0.073438874	1	2274	location=Pf3D7_10_v3:991147-993420(+)	1	0.8101545253863135	PF3D7_1023700	1842.291390728477
PF3D7_0622800	PF3D7_0622800.1	leucine--tRNA ligase, putative	3514.166667	829.8333333	319	4344	0.808970227	0.191029773	0.073434622	1	4344	location=Pf3D7_06_v3:919685-924028(+)	6	0.7316326530612245	PF3D7_0622800	3178.2122448979594
PF3D7_0532200	PF3D7_0532200.1	Plasmodium exported protein (PHISTc), unknown function	555.8333333	125.1666667	50	681	0.816201664	0.183798336	0.073421439	1	865	location=Pf3D7_05_v3:1303662-1304526(-)	4	0.8428571428571429	PF3D7_0532200	573.9857142857143
PF3D7_0932500	PF3D7_0932500.1	palmitoyltransferase DHHC6, putative	1326.5	335.5	122	1662	0.798134777	0.201865223	0.073405535	1	2813	location=Pf3D7_09_v3:1293832-1296644(-)	5	0.7828054298642534	PF3D7_0932500	1301.0226244343892
PF3D7_1353500	PF3D7_1353500.1	RNA polymerase II transcription factor B subunit 4, putative	785.0	196.0	72	981	0.800203874	0.199796126	0.073394495	1	981	location=Pf3D7_13_v3:2144125-2145105(+)	2	0.8432203389830508	PF3D7_1353500	827.1991525423729
PF3D7_1360700	PF3D7_1360700.1	E3 SUMO-protein ligase PIAS, putative	2760.166667	632.8333333	249	3393	0.813488555	0.186511445	0.073386384	1	5051	location=Pf3D7_13_v3:2426133-2431183(-)	5	0.8089080459770115	PF3D7_1360700	2744.625
PF3D7_0301700	PF3D7_0301700.1	Plasmodium exported protein, unknown function	770.1666667	183.8333333	70	954	0.807302586	0.192697414	0.073375262	1	1340	location=Pf3D7_03_v3:96568-97907(-)	3	0.7307692307692307	PF3D7_0301700	697.1538461538461
PF3D7_0616500	PF3D7_0616500.1	TRAP-like protein	3343.833333	772.1666667	302	4116	0.812398769	0.187601231	0.073372206	1	4116	location=Pf3D7_06_v3:684742-688857(+)	5	0.8801141769743102	PF3D7_0616500	3622.5499524262605
PF3D7_1029700	PF3D7_1029700.1	conserved Plasmodium protein, unknown function	1866.166667	464.8333333	171	2331	0.800586301	0.199413699	0.073359073	1	2717	location=Pf3D7_10_v3:1208198-1210914(-)	3	0.8292682926829268	PF3D7_1029700	1933.0243902439024
PF3D7_1314600	PF3D7_1314600.1	lipoate-protein ligase 1	990.8333333	236.1666667	90	1227	0.807525129	0.192474871	0.073349633	1	1227	location=Pf3D7_13_v3:624785-626011(+)	2	0.6977777777777778	PF3D7_1314600	856.1733333333334
PF3D7_0730200	PF3D7_0730200.1	AP-4 complex subunit beta, putative	2066.5	510.5	189	2577	0.801901436	0.198098564	0.073341094	1	3343	location=Pf3D7_07_v3:1286057-1289399(-)	3	0.7504798464491362	PF3D7_0730200	1933.9865642994241
PF3D7_1316800	PF3D7_1316800.1	protein transport protein SEC20, putative	704.0	169.0	64	873	0.806414662	0.193585338	0.073310424	1	1705	location=Pf3D7_13_v3:698218-699922(-)	4	0.855072463768116	PF3D7_1316800	746.4782608695652
PF3D7_0607300	PF3D7_0607300.1	uroporphyrinogen III decarboxylase	997.5	244.5	91	1242	0.803140097	0.196859903	0.073268921	1	1405	location=Pf3D7_06_v3:304638-306042(+)	2	0.7434944237918215	PF3D7_0607300	923.4200743494423
PF3D7_1023000	PF3D7_1023000.1	conserved Plasmodium protein, unknown function	999.3333333	242.6666667	91	1242	0.80461621	0.19538379	0.073268921	1	1242	location=Pf3D7_10_v3:961066-962307(-)	6	0.732	PF3D7_1023000	909.144
PF3D7_0810000	PF3D7_0810000.1	acyl-CoA binding protein, putative	221.8333333	51.16666667	20	273	0.812576313	0.187423687	0.073260073	1	273	location=Pf3D7_08_v3:517421-517693(-)	4	0.7804878048780488	PF3D7_0810000	213.07317073170734
PF3D7_0932400	PF3D7_0932400.1	peptide chain release factor 1	982.1666667	232.8333333	89	1215	0.808367627	0.191632373	0.073251029	1	1527	location=Pf3D7_09_v3:1292117-1293643(-)	4	0.8018433179723502	PF3D7_0932400	974.2396313364055
PF3D7_0826300	PF3D7_0826300.1	SPRY domain, putative	1081.5	256.5	98	1338	0.808295964	0.191704036	0.073243647	1	1338	location=Pf3D7_08_v3:1146167-1147504(+)	4	0.7409200968523002	PF3D7_0826300	991.3510895883777
PF3D7_1344000	PF3D7_1344000.1	aminomethyltransferase, putative	2034.166667	491.8333333	185	2526	0.805291634	0.194708366	0.073238321	1	2526	location=Pf3D7_13_v3:1759466-1761991(+)	3	0.8020833333333334	PF3D7_1344000	2026.0625
PF3D7_1337800	PF3D7_1337800.1	calcium-dependent protein kinase 5	1377.333333	329.6666667	125	1707	0.806873657	0.193126343	0.073227885	1	1707	location=Pf3D7_13_v3:1528502-1530208(-)	1	0.5949008498583569	PF3D7_1337800	1015.4957507082153
PF3D7_1315300	PF3D7_1315300.1	conserved protein, unknown function	1160.0	274.0	105	1434	0.808926081	0.191073919	0.073221757	1	1679	location=Pf3D7_13_v3:644714-646392(+)	5	0.8308157099697885	PF3D7_1315300	1191.3897280966767
PF3D7_API01500	PF3D7_API01500.1	apicoplast ribosomal protein L2	583.1666667	154.8333333	54	738	0.790198735	0.209801265	0.073170732	1	738	location=Pf3D7_API_v3:2467-3204(+)	4	0.0	PF3D7_API01500	0.0
PF3D7_1326000	PF3D7_1326000.1	respiratory chain complex 3 associated protein 2	396.5	95.5	36	492	0.805894309	0.194105691	0.073170732	1	1076	location=Pf3D7_13_v3:1085786-1086861(-)	4	0.6893203883495146	PF3D7_1326000	339.1456310679612
PF3D7_0307700	PF3D7_0307700.1	apicomplexan kinetochore protein 10, putative	4455.166667	1025.833333	401	5481	0.81283829	0.18716171	0.073161832	1	6483	location=Pf3D7_03_v3:328787-335269(-)	6	0.8323529411764706	PF3D7_0307700	4562.126470588236
PF3D7_1426300	PF3D7_1426300.1	dynein intermediate chain, putative	1460.333333	357.6666667	133	1818	0.80326366	0.19673634	0.073157316	1	1818	location=Pf3D7_14_v3:1023948-1025765(-)	3	0.6253229974160207	PF3D7_1426300	1136.8372093023256
PF3D7_0214800	PF3D7_0214800.1	conserved Plasmodium membrane protein, unknown function	3325.666667	790.3333333	301	4116	0.807985099	0.192014901	0.073129252	1	4281	location=Pf3D7_02_v3:605045-609325(+)	5	0.7953488372093023	PF3D7_0214800	3273.655813953488
PF3D7_0813600	PF3D7_0813600.1	translation initiation factor SUI1, putative	662.6666667	144.3333333	59	807	0.821148286	0.178851714	0.073110285	1	1194	location=Pf3D7_08_v3:669541-670734(+)	3	0.7421052631578947	PF3D7_0813600	598.878947368421
PF3D7_0528300	PF3D7_0528300.1	conserved protein, unknown function	1202.0	289.0	109	1491	0.806170355	0.193829645	0.073105298	1	1491	location=Pf3D7_05_v3:1166520-1168010(-)	3	0.8275154004106776	PF3D7_0528300	1233.8254620123203
PF3D7_1458000	PF3D7_1458000.1	cysteine proteinase falcipain 1	1385.666667	324.3333333	125	1710	0.810331384	0.189668616	0.073099415	1	1710	location=Pf3D7_14_v3:2387786-2389495(+)	5	0.8139963167587477	PF3D7_1458000	1391.9337016574586
PF3D7_1444700	PF3D7_1444700.1	shikimate dehydrogenase, putative	449.0	112.0	41	561	0.800356506	0.199643494	0.073083779	1	947	location=Pf3D7_14_v3:1841960-1842906(+)	2	0.7756410256410257	PF3D7_1444700	435.1346153846154
PF3D7_0520200	PF3D7_0520200.1	mediator of RNA polymerase II transcription subunit 17, putative	1698.333333	395.6666667	153	2094	0.811047437	0.188952563	0.073065903	1	2094	location=Pf3D7_05_v3:835314-837407(-)	3	0.78060413354531	PF3D7_0520200	1634.585055643879
PF3D7_0626600	PF3D7_0626600.1	conserved Plasmodium protein, unknown function	354.5	83.5	32	438	0.809360731	0.190639269	0.073059361	1	438	location=Pf3D7_06_v3:1073458-1073895(-)	3	0.7676767676767676	PF3D7_0626600	336.2424242424242
PF3D7_0933000	PF3D7_0933000.1	CSTF domain-containing protein, putative	1860.5	425.5	167	2286	0.813867017	0.186132983	0.073053368	1	2286	location=Pf3D7_09_v3:1311440-1313725(+)	6	0.8061224489795918	PF3D7_0933000	1842.795918367347
PF3D7_0911700	PF3D7_0911700.1	GTP-binding protein, putative	2634.166667	623.8333333	238	3258	0.808522611	0.191477389	0.073050952	1	3258	location=Pf3D7_09_v3:532341-535598(+)	4	0.7822222222222223	PF3D7_0911700	2548.48
PF3D7_1112200	PF3D7_1112200.1	ubiquinone biosynthesis protein COQ4, putative	844.1666667	223.8333333	78	1068	0.790418227	0.209581773	0.073033708	1	1068	location=Pf3D7_11_v3:470541-471608(+)	6	0.7551020408163265	PF3D7_1112200	806.4489795918366
PF3D7_1476100	PF3D7_1476100.1	early transcribed membrane protein 14.2	429.1666667	104.8333333	39	534	0.803682896	0.196317104	0.073033708	1	534	location=Pf3D7_14_v3:3131104-3131637(+)	1	0.8024691358024691	PF3D7_1476100	428.51851851851853
PF3D7_1359900	PF3D7_1359900.1	conserved Plasmodium membrane protein, unknown function	5189.833333	1191.166667	466	6381	0.81332602	0.18667398	0.073029306	1	6381	location=Pf3D7_13_v3:2395974-2402354(+)	6	0.7861094038106945	PF3D7_1359900	5016.164105716041
PF3D7_0515600	PF3D7_0515600.1	gamete egress protein GEP, putative	3044.5	708.5	274	3753	0.811217693	0.188782307	0.07300826	1	5448	location=Pf3D7_05_v3:646659-652106(+)	4	0.7965879265091863	PF3D7_0515600	2989.5944881889764
PF3D7_1231600	PF3D7_1231600.1	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP2, putative	2834.666667	672.3333333	256	3507	0.808288186	0.191711814	0.072996863	1	3507	location=Pf3D7_12_v3:1301098-1304604(-)	4	0.6356050069541029	PF3D7_1231600	2229.066759388039
